game_id,game_date,home_team,away_team,y_true_home_win,p_model,p_oof,p_market,odds_decimal,source_prediction_ref,source_odds_ref,paper_only,production_ready
KCA-20240424-0,2024-04-24,KCA,TOR,1,,,,,,,True,False
MIN-20240424-0,2024-04-24,MIN,CHA,1,,,,,,,True,False
NYA-20240424-0,2024-04-24,NYA,OAK,1,,,,,,,True,False
TBA-20240424-0,2024-04-24,TBA,DET,1,,,,,,,True,False
TEX-20240424-0,2024-04-24,TEX,SEA,1,,,,,,,True,False
CHN-20240425-0,2024-04-25,CHN,HOU,1,,,,,,,True,False
CIN-20240425-0,2024-04-25,CIN,PHI,0,,,,,,,True,False
COL-20240425-0,2024-04-25,COL,SDN,1,,,,,,,True,False
PIT-20240425-0,2024-04-25,PIT,MIL,0,,,,,,,True,False
WAS-20240425-0,2024-04-25,WAS,LAN,0,,,,,,,True,False
CLE-20240425-0,2024-04-25,CLE,BOS,1,,,,,,,True,False
KCA-20240425-0,2024-04-25,KCA,TOR,1,,,,,,,True,False
MIN-20240425-0,2024-04-25,MIN,CHA,1,,,,,,,True,False
NYA-20240425-0,2024-04-25,NYA,OAK,0,,,,,,,True,False
TEX-20240425-0,2024-04-25,TEX,SEA,0,,,,,,,True,False
ATL-20240426-0,2024-04-26,ATL,CLE,1,,,,,,,True,False
MIA-20240426-0,2024-04-26,MIA,WAS,0,,,,,,,True,False
MIL-20240426-0,2024-04-26,MIL,NYA,1,,,,,,,True,False
NYN-20240426-0,2024-04-26,NYN,SLN,0,,,,,,,True,False
SDN-20240426-0,2024-04-26,SDN,PHI,0,,,,,,,True,False
SFN-20240426-0,2024-04-26,SFN,PIT,1,,,,,,,True,False
ANA-20240426-0,2024-04-26,ANA,MIN,0,,,,,,,True,False
BAL-20240426-0,2024-04-26,BAL,OAK,0,,,,,,,True,False
BOS-20240426-0,2024-04-26,BOS,CHN,0,,,,,,,True,False
CHA-20240426-0,2024-04-26,CHA,TBA,1,,,,,,,True,False
DET-20240426-0,2024-04-26,DET,KCA,0,,,,,,,True,False
SEA-20240426-0,2024-04-26,SEA,ARI,1,,,,,,,True,False
TEX-20240426-0,2024-04-26,TEX,CIN,1,,,,,,,True,False
TOR-20240426-0,2024-04-26,TOR,LAN,0,,,,,,,True,False
ATL-20240427-0,2024-04-27,ATL,CLE,0,,,,,,,True,False
COL-20240427-0,2024-04-27,COL,HOU,0,,,,,,,True,False
MIA-20240427-0,2024-04-27,MIA,WAS,0,,,,,,,True,False
MIL-20240427-0,2024-04-27,MIL,NYA,0,,,,,,,True,False
NYN-20240427-0,2024-04-27,NYN,SLN,0,,,,,,,True,False
SDN-20240427-0,2024-04-27,SDN,PHI,0,,,,,,,True,False
SFN-20240427-0,2024-04-27,SFN,PIT,0,,,,,,,True,False
ANA-20240427-0,2024-04-27,ANA,MIN,0,,,,,,,True,False
BAL-20240427-0,2024-04-27,BAL,OAK,1,,,,,,,True,False
BOS-20240427-0,2024-04-27,BOS,CHN,1,,,,,,,True,False
CHA-20240427-0,2024-04-27,CHA,TBA,1,,,,,,,True,False
DET-20240427-0,2024-04-27,DET,KCA,1,,,,,,,True,False
SEA-20240427-0,2024-04-27,SEA,ARI,1,,,,,,,True,False
TEX-20240427-0,2024-04-27,TEX,CIN,0,,,,,,,True,False
TOR-20240427-0,2024-04-27,TOR,LAN,0,,,,,,,True,False
ATL-20240428-0,2024-04-28,ATL,CLE,1,,,,,,,True,False
COL-20240428-0,2024-04-28,COL,HOU,0,,,,,,,True,False
MIA-20240428-0,2024-04-28,MIA,WAS,0,,,,,,,True,False
MIL-20240428-0,2024-04-28,MIL,NYA,0,,,,,,,True,False
NYN-20240428-0,2024-04-28,NYN,SLN,1,,,,,,,True,False
SDN-20240428-0,2024-04-28,SDN,PHI,0,,,,,,,True,False
SFN-20240428-0,2024-04-28,SFN,PIT,1,,,,,,,True,False
ANA-20240428-0,2024-04-28,ANA,MIN,0,,,,,,,True,False
BAL-20240428-0,2024-04-28,BAL,OAK,0,,,,,,,True,False
BOS-20240428-0,2024-04-28,BOS,CHN,1,,,,,,,True,False
CHA-20240428-0,2024-04-28,CHA,TBA,1,,,,,,,True,False
DET-20240428-0,2024-04-28,DET,KCA,1,,,,,,,True,False
SEA-20240428-0,2024-04-28,SEA,ARI,0,,,,,,,True,False
TEX-20240428-0,2024-04-28,TEX,CIN,1,,,,,,,True,False
TOR-20240428-0,2024-04-28,TOR,LAN,1,,,,,,,True,False
ARI-20240429-0,2024-04-29,ARI,LAN,0,,,,,,,True,False
MIA-20240429-0,2024-04-29,MIA,WAS,0,,,,,,,True,False
MIL-20240429-0,2024-04-29,MIL,TBA,0,,,,,,,True,False
NYN-20240429-0,2024-04-29,NYN,CHN,0,,,,,,,True,False
SDN-20240429-0,2024-04-29,SDN,CIN,0,,,,,,,True,False
ANA-20240429-0,2024-04-29,ANA,PHI,1,,,,,,,True,False
BAL-20240429-0,2024-04-29,BAL,NYA,1,,,,,,,True,False
CHA-20240429-0,2024-04-29,CHA,MIN,0,,,,,,,True,False
OAK-20240429-0,2024-04-29,OAK,PIT,1,,,,,,,True,False
SEA-20240429-0,2024-04-29,SEA,ATL,1,,,,,,,True,False
TOR-20240429-0,2024-04-29,TOR,KCA,1,,,,,,,True,False
ARI-20240430-0,2024-04-30,ARI,LAN,1,,,,,,,True,False
MIA-20240430-0,2024-04-30,MIA,COL,1,,,,,,,True,False
MIL-20240430-0,2024-04-30,MIL,TBA,1,,,,,,,True,False
NYN-20240430-0,2024-04-30,NYN,CHN,1,,,,,,,True,False
SDN-20240430-0,2024-04-30,SDN,CIN,1,,,,,,,True,False
ANA-20240430-0,2024-04-30,ANA,PHI,0,,,,,,,True,False
BAL-20240430-0,2024-04-30,BAL,NYA,1,,,,,,,True,False
BOS-20240430-0,2024-04-30,BOS,SFN,1,,,,,,,True,False
CHA-20240430-0,2024-04-30,CHA,MIN,0,,,,,,,True,False
DET-20240430-1,2024-04-30,DET,SLN,0,,,,,,,True,False
DET-20240430-2,2024-04-30,DET,SLN,1,,,,,,,True,False
HOU-20240430-0,2024-04-30,HOU,CLE,1,,,,,,,True,False
OAK-20240430-0,2024-04-30,OAK,PIT,1,,,,,,,True,False
SEA-20240430-0,2024-04-30,SEA,ATL,1,,,,,,,True,False
TEX-20240430-0,2024-04-30,TEX,WAS,1,,,,,,,True,False
TOR-20240430-0,2024-04-30,TOR,KCA,0,,,,,,,True,False
ARI-20240501-0,2024-05-01,ARI,LAN,0,,,,,,,True,False
MIA-20240501-0,2024-05-01,MIA,COL,1,,,,,,,True,False
MIL-20240501-0,2024-05-01,MIL,TBA,1,,,,,,,True,False
NYN-20240501-0,2024-05-01,NYN,CHN,0,,,,,,,True,False
SDN-20240501-0,2024-05-01,SDN,CIN,1,,,,,,,True,False
ANA-20240501-0,2024-05-01,ANA,PHI,0,,,,,,,True,False
BAL-20240501-0,2024-05-01,BAL,NYA,0,,,,,,,True,False
BOS-20240501-0,2024-05-01,BOS,SFN,1,,,,,,,True,False
CHA-20240501-0,2024-05-01,CHA,MIN,0,,,,,,,True,False
DET-20240501-0,2024-05-01,DET,SLN,1,,,,,,,True,False
HOU-20240501-0,2024-05-01,HOU,CLE,0,,,,,,,True,False
OAK-20240501-0,2024-05-01,OAK,PIT,1,,,,,,,True,False
SEA-20240501-0,2024-05-01,SEA,ATL,0,,,,,,,True,False
TEX-20240501-0,2024-05-01,TEX,WAS,0,,,,,,,True,False
TOR-20240501-0,2024-05-01,TOR,KCA,0,,,,,,,True,False
MIA-20240502-0,2024-05-02,MIA,COL,1,,,,,,,True,False
NYN-20240502-0,2024-05-02,NYN,CHN,1,,,,,,,True,False
BAL-20240502-0,2024-05-02,BAL,NYA,1,,,,,,,True,False
BOS-20240502-0,2024-05-02,BOS,SFN,0,,,,,,,True,False
HOU-20240502-0,2024-05-02,HOU,CLE,1,,,,,,,True,False
TEX-20240502-0,2024-05-02,TEX,WAS,1,,,,,,,True,False
ARI-20240503-0,2024-05-03,ARI,SDN,0,,,,,,,True,False
CHN-20240503-0,2024-05-03,CHN,MIL,0,,,,,,,True,False
CIN-20240503-0,2024-05-03,CIN,BAL,0,,,,,,,True,False
LAN-20240503-0,2024-05-03,LAN,ATL,1,,,,,,,True,False
PHI-20240503-0,2024-05-03,PHI,SFN,1,,,,,,,True,False
PIT-20240503-0,2024-05-03,PIT,COL,0,,,,,,,True,False
SLN-20240503-0,2024-05-03,SLN,CHA,1,,,,,,,True,False
WAS-20240503-0,2024-05-03,WAS,TOR,1,,,,,,,True,False
CLE-20240503-0,2024-05-03,CLE,ANA,0,,,,,,,True,False
HOU-20240503-0,2024-05-03,HOU,SEA,1,,,,,,,True,False
KCA-20240503-0,2024-05-03,KCA,TEX,1,,,,,,,True,False
MIN-20240503-0,2024-05-03,MIN,BOS,1,,,,,,,True,False
NYA-20240503-0,2024-05-03,NYA,DET,1,,,,,,,True,False
OAK-20240503-0,2024-05-03,OAK,MIA,1,,,,,,,True,False
TBA-20240503-0,2024-05-03,TBA,NYN,1,,,,,,,True,False
ARI-20240504-0,2024-05-04,ARI,SDN,0,,,,,,,True,False
CHN-20240504-0,2024-05-04,CHN,MIL,1,,,,,,,True,False
CIN-20240504-0,2024-05-04,CIN,BAL,0,,,,,,,True,False
LAN-20240504-0,2024-05-04,LAN,ATL,1,,,,,,,True,False
PHI-20240504-0,2024-05-04,PHI,SFN,1,,,,,,,True,False
PIT-20240504-0,2024-05-04,PIT,COL,1,,,,,,,True,False
SLN-20240504-0,2024-05-04,SLN,CHA,0,,,,,,,True,False
WAS-20240504-0,2024-05-04,WAS,TOR,0,,,,,,,True,False
CLE-20240504-0,2024-05-04,CLE,ANA,1,,,,,,,True,False
HOU-20240504-0,2024-05-04,HOU,SEA,0,,,,,,,True,False
KCA-20240504-0,2024-05-04,KCA,TEX,0,,,,,,,True,False
MIN-20240504-0,2024-05-04,MIN,BOS,1,,,,,,,True,False
NYA-20240504-0,2024-05-04,NYA,DET,1,,,,,,,True,False
OAK-20240504-0,2024-05-04,OAK,MIA,1,,,,,,,True,False
TBA-20240504-0,2024-05-04,TBA,NYN,1,,,,,,,True,False
ARI-20240505-0,2024-05-05,ARI,SDN,1,,,,,,,True,False
CHN-20240505-0,2024-05-05,CHN,MIL,1,,,,,,,True,False
CIN-20240505-0,2024-05-05,CIN,BAL,0,,,,,,,True,False
LAN-20240505-0,2024-05-05,LAN,ATL,1,,,,,,,True,False
PHI-20240505-0,2024-05-05,PHI,SFN,1,,,,,,,True,False
PIT-20240505-0,2024-05-05,PIT,COL,1,,,,,,,True,False
SLN-20240505-0,2024-05-05,SLN,CHA,0,,,,,,,True,False
WAS-20240505-0,2024-05-05,WAS,TOR,1,,,,,,,True,False
CLE-20240505-0,2024-05-05,CLE,ANA,1,,,,,,,True,False
HOU-20240505-0,2024-05-05,HOU,SEA,0,,,,,,,True,False
KCA-20240505-0,2024-05-05,KCA,TEX,0,,,,,,,True,False
MIN-20240505-0,2024-05-05,MIN,BOS,0,,,,,,,True,False
NYA-20240505-0,2024-05-05,NYA,DET,1,,,,,,,True,False
OAK-20240505-0,2024-05-05,OAK,MIA,0,,,,,,,True,False
TBA-20240505-0,2024-05-05,TBA,NYN,1,,,,,,,True,False
CHN-20240506-0,2024-05-06,CHN,SDN,0,,,,,,,True,False
LAN-20240506-0,2024-05-06,LAN,MIA,1,,,,,,,True,False
PHI-20240506-0,2024-05-06,PHI,SFN,1,,,,,,,True,False
PIT-20240506-0,2024-05-06,PIT,ANA,1,,,,,,,True,False
SLN-20240506-0,2024-05-06,SLN,NYN,0,,,,,,,True,False
CLE-20240506-0,2024-05-06,CLE,DET,1,,,,,,,True,False
KCA-20240506-0,2024-05-06,KCA,MIL,1,,,,,,,True,False
MIN-20240506-0,2024-05-06,MIN,SEA,1,,,,,,,True,False
OAK-20240506-0,2024-05-06,OAK,TEX,0,,,,,,,True,False
TBA-20240506-0,2024-05-06,TBA,CHA,1,,,,,,,True,False
ATL-20240507-0,2024-05-07,ATL,BOS,1,,,,,,,True,False
CHN-20240507-0,2024-05-07,CHN,SDN,1,,,,,,,True,False
CIN-20240507-0,2024-05-07,CIN,ARI,0,,,,,,,True,False
COL-20240507-0,2024-05-07,COL,SFN,0,,,,,,,True,False
LAN-20240507-0,2024-05-07,LAN,MIA,1,,,,,,,True,False
PHI-20240507-0,2024-05-07,PHI,TOR,1,,,,,,,True,False
PIT-20240507-0,2024-05-07,PIT,ANA,0,,,,,,,True,False
SLN-20240507-0,2024-05-07,SLN,NYN,0,,,,,,,True,False
WAS-20240507-0,2024-05-07,WAS,BAL,1,,,,,,,True,False
CLE-20240507-0,2024-05-07,CLE,DET,0,,,,,,,True,False
KCA-20240507-0,2024-05-07,KCA,MIL,0,,,,,,,True,False
MIN-20240507-0,2024-05-07,MIN,SEA,0,,,,,,,True,False
NYA-20240507-0,2024-05-07,NYA,HOU,1,,,,,,,True,False
OAK-20240507-0,2024-05-07,OAK,TEX,0,,,,,,,True,False
TBA-20240507-0,2024-05-07,TBA,CHA,1,,,,,,,True,False
ATL-20240508-0,2024-05-08,ATL,BOS,1,,,,,,,True,False
CHN-20240508-0,2024-05-08,CHN,SDN,0,,,,,,,True,False
CIN-20240508-0,2024-05-08,CIN,ARI,0,,,,,,,True,False
COL-20240508-0,2024-05-08,COL,SFN,0,,,,,,,True,False
LAN-20240508-0,2024-05-08,LAN,MIA,1,,,,,,,True,False
PHI-20240508-0,2024-05-08,PHI,TOR,0,,,,,,,True,False
PIT-20240508-0,2024-05-08,PIT,ANA,0,,,,,,,True,False
WAS-20240508-0,2024-05-08,WAS,BAL,0,,,,,,,True,False
CLE-20240508-0,2024-05-08,CLE,DET,1,,,,,,,True,False
KCA-20240508-0,2024-05-08,KCA,MIL,1,,,,,,,True,False
MIN-20240508-0,2024-05-08,MIN,SEA,1,,,,,,,True,False
NYA-20240508-0,2024-05-08,NYA,HOU,1,,,,,,,True,False
OAK-20240508-1,2024-05-08,OAK,TEX,1,,,,,,,True,False
OAK-20240508-2,2024-05-08,OAK,TEX,0,,,,,,,True,False
TBA-20240508-0,2024-05-08,TBA,CHA,0,,,,,,,True,False
CIN-20240509-0,2024-05-09,CIN,ARI,0,,,,,,,True,False
COL-20240509-0,2024-05-09,COL,SFN,1,,,,,,,True,False
MIL-20240509-0,2024-05-09,MIL,SLN,1,,,,,,,True,False
ANA-20240509-0,2024-05-09,ANA,KCA,0,,,,,,,True,False
CHA-20240509-0,2024-05-09,CHA,CLE,1,,,,,,,True,False
MIN-20240509-0,2024-05-09,MIN,SEA,1,,,,,,,True,False
NYA-20240509-0,2024-05-09,NYA,HOU,0,,,,,,,True,False
COL-20240510-0,2024-05-10,COL,TEX,1,,,,,,,True,False
MIA-20240510-0,2024-05-10,MIA,PHI,0,,,,,,,True,False
MIL-20240510-0,2024-05-10,MIL,SLN,1,,,,,,,True,False
NYN-20240510-0,2024-05-10,NYN,ATL,0,,,,,,,True,False
PIT-20240510-0,2024-05-10,PIT,CHN,0,,,,,,,True,False
SDN-20240510-0,2024-05-10,SDN,LAN,1,,,,,,,True,False
SFN-20240510-0,2024-05-10,SFN,CIN,0,,,,,,,True,False
ANA-20240510-0,2024-05-10,ANA,KCA,0,,,,,,,True,False
BAL-20240510-0,2024-05-10,BAL,ARI,1,,,,,,,True,False
BOS-20240510-0,2024-05-10,BOS,WAS,0,,,,,,,True,False
CHA-20240510-0,2024-05-10,CHA,CLE,1,,,,,,,True,False
DET-20240510-0,2024-05-10,DET,HOU,0,,,,,,,True,False
SEA-20240510-0,2024-05-10,SEA,OAK,1,,,,,,,True,False
TBA-20240510-0,2024-05-10,TBA,NYA,0,,,,,,,True,False
TOR-20240510-0,2024-05-10,TOR,MIN,0,,,,,,,True,False
COL-20240511-0,2024-05-11,COL,TEX,1,,,,,,,True,False
MIA-20240511-0,2024-05-11,MIA,PHI,0,,,,,,,True,False
MIL-20240511-0,2024-05-11,MIL,SLN,1,,,,,,,True,False
NYN-20240511-0,2024-05-11,NYN,ATL,0,,,,,,,True,False
PIT-20240511-0,2024-05-11,PIT,CHN,1,,,,,,,True,False
SDN-20240511-0,2024-05-11,SDN,LAN,0,,,,,,,True,False
SFN-20240511-0,2024-05-11,SFN,CIN,1,,,,,,,True,False
ANA-20240511-0,2024-05-11,ANA,KCA,1,,,,,,,True,False
BAL-20240511-0,2024-05-11,BAL,ARI,1,,,,,,,True,False
BOS-20240511-0,2024-05-11,BOS,WAS,1,,,,,,,True,False
CHA-20240511-0,2024-05-11,CHA,CLE,1,,,,,,,True,False
DET-20240511-0,2024-05-11,DET,HOU,1,,,,,,,True,False
SEA-20240511-0,2024-05-11,SEA,OAK,0,,,,,,,True,False
TBA-20240511-0,2024-05-11,TBA,NYA,1,,,,,,,True,False
TOR-20240511-0,2024-05-11,TOR,MIN,1,,,,,,,True,False
COL-20240512-0,2024-05-12,COL,TEX,1,,,,,,,True,False
MIA-20240512-0,2024-05-12,MIA,PHI,1,,,,,,,True,False
MIL-20240512-0,2024-05-12,MIL,SLN,0,,,,,,,True,False
NYN-20240512-0,2024-05-12,NYN,ATL,1,,,,,,,True,False
PIT-20240512-0,2024-05-12,PIT,CHN,0,,,,,,,True,False
SDN-20240512-0,2024-05-12,SDN,LAN,1,,,,,,,True,False
SFN-20240512-0,2024-05-12,SFN,CIN,1,,,,,,,True,False
ANA-20240512-0,2024-05-12,ANA,KCA,0,,,,,,,True,False
BAL-20240512-0,2024-05-12,BAL,ARI,0,,,,,,,True,False
BOS-20240512-0,2024-05-12,BOS,WAS,1,,,,,,,True,False
CHA-20240512-0,2024-05-12,CHA,CLE,0,,,,,,,True,False
DET-20240512-0,2024-05-12,DET,HOU,0,,,,,,,True,False
SEA-20240512-0,2024-05-12,SEA,OAK,1,,,,,,,True,False
TBA-20240512-0,2024-05-12,TBA,NYA,0,,,,,,,True,False
TOR-20240512-0,2024-05-12,TOR,MIN,0,,,,,,,True,False
ARI-20240513-0,2024-05-13,ARI,CIN,1,,,,,,,True,False
ATL-20240513-0,2024-05-13,ATL,CHN,1,,,,,,,True,False
MIL-20240513-0,2024-05-13,MIL,PIT,0,,,,,,,True,False
NYN-20240513-0,2024-05-13,NYN,PHI,0,,,,,,,True,False
SDN-20240513-0,2024-05-13,SDN,COL,0,,,,,,,True,False
SFN-20240513-0,2024-05-13,SFN,LAN,0,,,,,,,True,False
ANA-20240513-0,2024-05-13,ANA,SLN,0,,,,,,,True,False
BAL-20240513-0,2024-05-13,BAL,TOR,0,,,,,,,True,False
BOS-20240513-0,2024-05-13,BOS,TBA,0,,,,,,,True,False
DET-20240513-0,2024-05-13,DET,MIA,1,,,,,,,True,False
HOU-20240513-0,2024-05-13,HOU,OAK,1,,,,,,,True,False
SEA-20240513-0,2024-05-13,SEA,KCA,1,,,,,,,True,False
TEX-20240513-0,2024-05-13,TEX,CLE,0,,,,,,,True,False
ARI-20240514-0,2024-05-14,ARI,CIN,0,,,,,,,True,False
ATL-20240514-0,2024-05-14,ATL,CHN,1,,,,,,,True,False
MIL-20240514-0,2024-05-14,MIL,PIT,1,,,,,,,True,False
NYN-20240514-0,2024-05-14,NYN,PHI,0,,,,,,,True,False
SDN-20240514-0,2024-05-14,SDN,COL,0,,,,,,,True,False
SFN-20240514-0,2024-05-14,SFN,LAN,0,,,,,,,True,False
ANA-20240514-0,2024-05-14,ANA,SLN,0,,,,,,,True,False
BOS-20240514-0,2024-05-14,BOS,TBA,1,,,,,,,True,False
CHA-20240514-1,2024-05-14,CHA,WAS,0,,,,,,,True,False
CHA-20240514-2,2024-05-14,CHA,WAS,1,,,,,,,True,False
DET-20240514-0,2024-05-14,DET,MIA,0,,,,,,,True,False
HOU-20240514-0,2024-05-14,HOU,OAK,1,,,,,,,True,False
MIN-20240514-0,2024-05-14,MIN,NYA,0,,,,,,,True,False
SEA-20240514-0,2024-05-14,SEA,KCA,0,,,,,,,True,False
TEX-20240514-0,2024-05-14,TEX,CLE,0,,,,,,,True,False
ARI-20240515-0,2024-05-15,ARI,CIN,1,,,,,,,True,False
ATL-20240515-0,2024-05-15,ATL,CHN,0,,,,,,,True,False
MIL-20240515-0,2024-05-15,MIL,PIT,1,,,,,,,True,False
PHI-20240515-0,2024-05-15,PHI,NYN,1,,,,,,,True,False
SDN-20240515-0,2024-05-15,SDN,COL,0,,,,,,,True,False
SFN-20240515-0,2024-05-15,SFN,LAN,1,,,,,,,True,False
ANA-20240515-0,2024-05-15,ANA,SLN,1,,,,,,,True,False
BAL-20240515-0,2024-05-15,BAL,TOR,1,,,,,,,True,False
BOS-20240515-0,2024-05-15,BOS,TBA,0,,,,,,,True,False
CHA-20240515-0,2024-05-15,CHA,WAS,1,,,,,,,True,False
DET-20240515-0,2024-05-15,DET,MIA,0,,,,,,,True,False
HOU-20240515-0,2024-05-15,HOU,OAK,1,,,,,,,True,False
MIN-20240515-0,2024-05-15,MIN,NYA,0,,,,,,,True,False
SEA-20240515-0,2024-05-15,SEA,KCA,1,,,,,,,True,False
TEX-20240515-0,2024-05-15,TEX,CLE,1,,,,,,,True,False
CHN-20240516-0,2024-05-16,CHN,PIT,0,,,,,,,True,False
LAN-20240516-0,2024-05-16,LAN,CIN,0,,,,,,,True,False
PHI-20240516-0,2024-05-16,PHI,NYN,0,,,,,,,True,False
BOS-20240516-0,2024-05-16,BOS,TBA,0,,,,,,,True,False
HOU-20240516-0,2024-05-16,HOU,OAK,1,,,,,,,True,False
MIN-20240516-0,2024-05-16,MIN,NYA,0,,,,,,,True,False
ARI-20240517-0,2024-05-17,ARI,DET,0,,,,,,,True,False
ATL-20240517-0,2024-05-17,ATL,SDN,0,,,,,,,True,False
CHN-20240517-0,2024-05-17,CHN,PIT,0,,,,,,,True,False
LAN-20240517-0,2024-05-17,LAN,CIN,1,,,,,,,True,False
MIA-20240517-0,2024-05-17,MIA,NYN,1,,,,,,,True,False
PHI-20240517-0,2024-05-17,PHI,WAS,1,,,,,,,True,False
SFN-20240517-0,2024-05-17,SFN,COL,1,,,,,,,True,False
SLN-20240517-0,2024-05-17,SLN,BOS,1,,,,,,,True,False
BAL-20240517-0,2024-05-17,BAL,SEA,1,,,,,,,True,False
CLE-20240517-0,2024-05-17,CLE,MIN,1,,,,,,,True,False
HOU-20240517-0,2024-05-17,HOU,MIL,1,,,,,,,True,False
KCA-20240517-0,2024-05-17,KCA,OAK,1,,,,,,,True,False
NYA-20240517-0,2024-05-17,NYA,CHA,1,,,,,,,True,False
TEX-20240517-0,2024-05-17,TEX,ANA,0,,,,,,,True,False
TOR-20240517-0,2024-05-17,TOR,TBA,0,,,,,,,True,False
ARI-20240518-0,2024-05-18,ARI,DET,0,,,,,,,True,False
CHN-20240518-0,2024-05-18,CHN,PIT,1,,,,,,,True,False
LAN-20240518-0,2024-05-18,LAN,CIN,1,,,,,,,True,False
MIA-20240518-0,2024-05-18,MIA,NYN,1,,,,,,,True,False
PHI-20240518-0,2024-05-18,PHI,WAS,1,,,,,,,True,False
SFN-20240518-0,2024-05-18,SFN,COL,1,,,,,,,True,False
SLN-20240518-0,2024-05-18,SLN,BOS,1,,,,,,,True,False
BAL-20240518-0,2024-05-18,BAL,SEA,0,,,,,,,True,False
CLE-20240518-0,2024-05-18,CLE,MIN,1,,,,,,,True,False
HOU-20240518-0,2024-05-18,HOU,MIL,0,,,,,,,True,False
KCA-20240518-0,2024-05-18,KCA,OAK,1,,,,,,,True,False
NYA-20240518-0,2024-05-18,NYA,CHA,1,,,,,,,True,False
TEX-20240518-0,2024-05-18,TEX,ANA,1,,,,,,,True,False
TOR-20240518-0,2024-05-18,TOR,TBA,0,,,,,,,True,False
ARI-20240519-0,2024-05-19,ARI,DET,1,,,,,,,True,False
ATL-20240519-0,2024-05-19,ATL,SDN,0,,,,,,,True,False
CHN-20240519-0,2024-05-19,CHN,PIT,0,,,,,,,True,False
LAN-20240519-0,2024-05-19,LAN,CIN,1,,,,,,,True,False
MIA-20240519-0,2024-05-19,MIA,NYN,0,,,,,,,True,False
PHI-20240519-0,2024-05-19,PHI,WAS,1,,,,,,,True,False
SFN-20240519-0,2024-05-19,SFN,COL,1,,,,,,,True,False
SLN-20240519-0,2024-05-19,SLN,BOS,0,,,,,,,True,False
BAL-20240519-0,2024-05-19,BAL,SEA,1,,,,,,,True,False
CLE-20240519-0,2024-05-19,CLE,MIN,1,,,,,,,True,False
HOU-20240519-0,2024-05-19,HOU,MIL,1,,,,,,,True,False
KCA-20240519-0,2024-05-19,KCA,OAK,1,,,,,,,True,False
NYA-20240519-0,2024-05-19,NYA,CHA,1,,,,,,,True,False
TEX-20240519-0,2024-05-19,TEX,ANA,0,,,,,,,True,False
TOR-20240519-0,2024-05-19,TOR,TBA,1,,,,,,,True,False
ATL-20240520-1,2024-05-20,ATL,SDN,0,,,,,,,True,False
ATL-20240520-2,2024-05-20,ATL,SDN,1,,,,,,,True,False
LAN-20240520-0,2024-05-20,LAN,ARI,1,,,,,,,True,False
MIA-20240520-0,2024-05-20,MIA,MIL,1,,,,,,,True,False
SLN-20240520-0,2024-05-20,SLN,BAL,1,,,,,,,True,False
WAS-20240520-0,2024-05-20,WAS,MIN,1,,,,,,,True,False
CLE-20240520-0,2024-05-20,CLE,NYN,1,,,,,,,True,False
HOU-20240520-0,2024-05-20,HOU,ANA,0,,,,,,,True,False
KCA-20240520-0,2024-05-20,KCA,DET,1,,,,,,,True,False
NYA-20240520-0,2024-05-20,NYA,SEA,0,,,,,,,True,False
TBA-20240520-0,2024-05-20,TBA,BOS,0,,,,,,,True,False
TOR-20240520-0,2024-05-20,TOR,CHA,1,,,,,,,True,False
CHN-20240521-0,2024-05-21,CHN,ATL,1,,,,,,,True,False
CIN-20240521-0,2024-05-21,CIN,SDN,1,,,,,,,True,False
LAN-20240521-0,2024-05-21,LAN,ARI,0,,,,,,,True,False
MIA-20240521-0,2024-05-21,MIA,MIL,0,,,,,,,True,False
PHI-20240521-0,2024-05-21,PHI,TEX,1,,,,,,,True,False
PIT-20240521-0,2024-05-21,PIT,SFN,1,,,,,,,True,False
SLN-20240521-0,2024-05-21,SLN,BAL,1,,,,,,,True,False
WAS-20240521-0,2024-05-21,WAS,MIN,0,,,,,,,True,False
CLE-20240521-0,2024-05-21,CLE,NYN,1,,,,,,,True,False
HOU-20240521-0,2024-05-21,HOU,ANA,1,,,,,,,True,False
KCA-20240521-0,2024-05-21,KCA,DET,1,,,,,,,True,False
NYA-20240521-0,2024-05-21,NYA,SEA,0,,,,,,,True,False
OAK-20240521-0,2024-05-21,OAK,COL,1,,,,,,,True,False
TBA-20240521-0,2024-05-21,TBA,BOS,0,,,,,,,True,False
TOR-20240521-0,2024-05-21,TOR,CHA,0,,,,,,,True,False
CHN-20240522-0,2024-05-22,CHN,ATL,0,,,,,,,True,False
CIN-20240522-0,2024-05-22,CIN,SDN,0,,,,,,,True,False
LAN-20240522-0,2024-05-22,LAN,ARI,0,,,,,,,True,False
MIA-20240522-0,2024-05-22,MIA,MIL,1,,,,,,,True,False
PHI-20240522-0,2024-05-22,PHI,TEX,1,,,,,,,True,False
PIT-20240522-0,2024-05-22,PIT,SFN,0,,,,,,,True,False
SLN-20240522-0,2024-05-22,SLN,BAL,1,,,,,,,True,False
WAS-20240522-0,2024-05-22,WAS,MIN,0,,,,,,,True,False
CLE-20240522-0,2024-05-22,CLE,NYN,1,,,,,,,True,False
HOU-20240522-0,2024-05-22,HOU,ANA,0,,,,,,,True,False
KCA-20240522-0,2024-05-22,KCA,DET,1,,,,,,,True,False
NYA-20240522-0,2024-05-22,NYA,SEA,1,,,,,,,True,False
OAK-20240522-0,2024-05-22,OAK,COL,0,,,,,,,True,False
TBA-20240522-0,2024-05-22,TBA,BOS,0,,,,,,,True,False
