candidate_id,file_path,detected_season,status,blocker_reason,row_count
odds_139,/Users/kelvin/Kelvin-WorkSpace/Betting-pool-p13/outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-05-24/p15_true_date_input.csv,2025,SOURCE_BLOCKED_SCHEMA,File path contains non-2024 year token '2025'. Cross-year odds cannot be used as a 2024 source.,12
odds_140,/Users/kelvin/Kelvin-WorkSpace/Betting-pool-p13/outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-05-25/p15_true_date_input.csv,2025,SOURCE_BLOCKED_SCHEMA,File path contains non-2024 year token '2025'. Cross-year odds cannot be used as a 2024 source.,15
odds_141,/Users/kelvin/Kelvin-WorkSpace/Betting-pool-p13/outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-05-26/p15_true_date_input.csv,2025,SOURCE_BLOCKED_SCHEMA,File path contains non-2024 year token '2025'. Cross-year odds cannot be used as a 2024 source.,10
odds_142,/Users/kelvin/Kelvin-WorkSpace/Betting-pool-p13/outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-05-27/p15_true_date_input.csv,2025,SOURCE_BLOCKED_SCHEMA,File path contains non-2024 year token '2025'. Cross-year odds cannot be used as a 2024 source.,13
odds_143,/Users/kelvin/Kelvin-WorkSpace/Betting-pool-p13/outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-05-28/p15_true_date_input.csv,2025,SOURCE_BLOCKED_SCHEMA,File path contains non-2024 year token '2025'. Cross-year odds cannot be used as a 2024 source.,11
odds_144,/Users/kelvin/Kelvin-WorkSpace/Betting-pool-p13/outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-05-29/p15_true_date_input.csv,2025,SOURCE_BLOCKED_SCHEMA,File path contains non-2024 year token '2025'. Cross-year odds cannot be used as a 2024 source.,4
odds_145,/Users/kelvin/Kelvin-WorkSpace/Betting-pool-p13/outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-05-30/p15_true_date_input.csv,2025,SOURCE_BLOCKED_SCHEMA,File path contains non-2024 year token '2025'. Cross-year odds cannot be used as a 2024 source.,12
odds_146,/Users/kelvin/Kelvin-WorkSpace/Betting-pool-p13/outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-05-31/p15_true_date_input.csv,2025,SOURCE_BLOCKED_SCHEMA,File path contains non-2024 year token '2025'. Cross-year odds cannot be used as a 2024 source.,13
odds_147,/Users/kelvin/Kelvin-WorkSpace/Betting-pool-p13/outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-06-01/p15_true_date_input.csv,2025,SOURCE_BLOCKED_SCHEMA,File path contains non-2024 year token '2025'. Cross-year odds cannot be used as a 2024 source.,15
odds_148,/Users/kelvin/Kelvin-WorkSpace/Betting-pool-p13/outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-06-02/p15_true_date_input.csv,2025,SOURCE_BLOCKED_SCHEMA,File path contains non-2024 year token '2025'. Cross-year odds cannot be used as a 2024 source.,6
odds_149,/Users/kelvin/Kelvin-WorkSpace/Betting-pool-p13/outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-06-03/p15_true_date_input.csv,2025,SOURCE_BLOCKED_SCHEMA,File path contains non-2024 year token '2025'. Cross-year odds cannot be used as a 2024 source.,12
odds_150,/Users/kelvin/Kelvin-WorkSpace/Betting-pool-p13/outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-06-04/p15_true_date_input.csv,2025,SOURCE_BLOCKED_SCHEMA,File path contains non-2024 year token '2025'. Cross-year odds cannot be used as a 2024 source.,10
odds_151,/Users/kelvin/Kelvin-WorkSpace/Betting-pool-p13/outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-06-05/p15_true_date_input.csv,2025,SOURCE_BLOCKED_SCHEMA,File path contains non-2024 year token '2025'. Cross-year odds cannot be used as a 2024 source.,10
odds_152,/Users/kelvin/Kelvin-WorkSpace/Betting-pool-p13/outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-06-06/p15_true_date_input.csv,2025,SOURCE_BLOCKED_SCHEMA,File path contains non-2024 year token '2025'. Cross-year odds cannot be used as a 2024 source.,11
odds_153,/Users/kelvin/Kelvin-WorkSpace/Betting-pool-p13/outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-06-07/p15_true_date_input.csv,2025,SOURCE_BLOCKED_SCHEMA,File path contains non-2024 year token '2025'. Cross-year odds cannot be used as a 2024 source.,14
odds_154,/Users/kelvin/Kelvin-WorkSpace/Betting-pool-p13/outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-06-08/p15_true_date_input.csv,2025,SOURCE_BLOCKED_SCHEMA,File path contains non-2024 year token '2025'. Cross-year odds cannot be used as a 2024 source.,9
odds_155,/Users/kelvin/Kelvin-WorkSpace/Betting-pool-p13/outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-06-09/p15_true_date_input.csv,2025,SOURCE_BLOCKED_SCHEMA,File path contains non-2024 year token '2025'. Cross-year odds cannot be used as a 2024 source.,6
odds_156,/Users/kelvin/Kelvin-WorkSpace/Betting-pool-p13/outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-06-10/p15_true_date_input.csv,2025,SOURCE_BLOCKED_SCHEMA,File path contains non-2024 year token '2025'. Cross-year odds cannot be used as a 2024 source.,12
odds_157,/Users/kelvin/Kelvin-WorkSpace/Betting-pool-p13/outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-06-11/p15_true_date_input.csv,2025,SOURCE_BLOCKED_SCHEMA,File path contains non-2024 year token '2025'. Cross-year odds cannot be used as a 2024 source.,14
odds_158,/Users/kelvin/Kelvin-WorkSpace/Betting-pool-p13/outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-06-12/p15_true_date_input.csv,2025,SOURCE_BLOCKED_SCHEMA,File path contains non-2024 year token '2025'. Cross-year odds cannot be used as a 2024 source.,7
odds_159,/Users/kelvin/Kelvin-WorkSpace/Betting-pool-p13/outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-06-13/p15_true_date_input.csv,2025,SOURCE_BLOCKED_SCHEMA,File path contains non-2024 year token '2025'. Cross-year odds cannot be used as a 2024 source.,14
odds_160,/Users/kelvin/Kelvin-WorkSpace/Betting-pool-p13/outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-06-14/p15_true_date_input.csv,2025,SOURCE_BLOCKED_SCHEMA,File path contains non-2024 year token '2025'. Cross-year odds cannot be used as a 2024 source.,13
odds_161,/Users/kelvin/Kelvin-WorkSpace/Betting-pool-p13/outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-06-15/p15_true_date_input.csv,2025,SOURCE_BLOCKED_SCHEMA,File path contains non-2024 year token '2025'. Cross-year odds cannot be used as a 2024 source.,10
odds_162,/Users/kelvin/Kelvin-WorkSpace/Betting-pool-p13/outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-06-16/p15_true_date_input.csv,2025,SOURCE_BLOCKED_SCHEMA,File path contains non-2024 year token '2025'. Cross-year odds cannot be used as a 2024 source.,6
odds_163,/Users/kelvin/Kelvin-WorkSpace/Betting-pool-p13/outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-06-17/p15_true_date_input.csv,2025,SOURCE_BLOCKED_SCHEMA,File path contains non-2024 year token '2025'. Cross-year odds cannot be used as a 2024 source.,14
odds_164,/Users/kelvin/Kelvin-WorkSpace/Betting-pool-p13/outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-06-18/p15_true_date_input.csv,2025,SOURCE_BLOCKED_SCHEMA,File path contains non-2024 year token '2025'. Cross-year odds cannot be used as a 2024 source.,8
odds_165,/Users/kelvin/Kelvin-WorkSpace/Betting-pool-p13/outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-06-19/p15_true_date_input.csv,2025,SOURCE_BLOCKED_SCHEMA,File path contains non-2024 year token '2025'. Cross-year odds cannot be used as a 2024 source.,13
odds_166,/Users/kelvin/Kelvin-WorkSpace/Betting-pool-p13/outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-06-20/p15_true_date_input.csv,2025,SOURCE_BLOCKED_SCHEMA,File path contains non-2024 year token '2025'. Cross-year odds cannot be used as a 2024 source.,10
odds_167,/Users/kelvin/Kelvin-WorkSpace/Betting-pool-p13/outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-06-21/p15_true_date_input.csv,2025,SOURCE_BLOCKED_SCHEMA,File path contains non-2024 year token '2025'. Cross-year odds cannot be used as a 2024 source.,15
odds_168,/Users/kelvin/Kelvin-WorkSpace/Betting-pool-p13/outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-06-22/p15_true_date_input.csv,2025,SOURCE_BLOCKED_SCHEMA,File path contains non-2024 year token '2025'. Cross-year odds cannot be used as a 2024 source.,13
odds_169,/Users/kelvin/Kelvin-WorkSpace/Betting-pool-p13/outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-06-23/p15_true_date_input.csv,2025,SOURCE_BLOCKED_SCHEMA,File path contains non-2024 year token '2025'. Cross-year odds cannot be used as a 2024 source.,7
odds_170,/Users/kelvin/Kelvin-WorkSpace/Betting-pool-p13/outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-06-24/p15_true_date_input.csv,2025,SOURCE_BLOCKED_SCHEMA,File path contains non-2024 year token '2025'. Cross-year odds cannot be used as a 2024 source.,11
odds_171,/Users/kelvin/Kelvin-WorkSpace/Betting-pool-p13/outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-06-25/p15_true_date_input.csv,2025,SOURCE_BLOCKED_SCHEMA,File path contains non-2024 year token '2025'. Cross-year odds cannot be used as a 2024 source.,13
odds_172,/Users/kelvin/Kelvin-WorkSpace/Betting-pool-p13/outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-06-26/p15_true_date_input.csv,2025,SOURCE_BLOCKED_SCHEMA,File path contains non-2024 year token '2025'. Cross-year odds cannot be used as a 2024 source.,7
odds_173,/Users/kelvin/Kelvin-WorkSpace/Betting-pool-p13/outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-06-27/p15_true_date_input.csv,2025,SOURCE_BLOCKED_SCHEMA,File path contains non-2024 year token '2025'. Cross-year odds cannot be used as a 2024 source.,13
odds_174,/Users/kelvin/Kelvin-WorkSpace/Betting-pool-p13/outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-06-28/p15_true_date_input.csv,2025,SOURCE_BLOCKED_SCHEMA,File path contains non-2024 year token '2025'. Cross-year odds cannot be used as a 2024 source.,15
odds_175,/Users/kelvin/Kelvin-WorkSpace/Betting-pool-p13/outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-06-29/p15_true_date_input.csv,2025,SOURCE_BLOCKED_SCHEMA,File path contains non-2024 year token '2025'. Cross-year odds cannot be used as a 2024 source.,13
odds_176,/Users/kelvin/Kelvin-WorkSpace/Betting-pool-p13/outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-06-30/p15_true_date_input.csv,2025,SOURCE_BLOCKED_SCHEMA,File path contains non-2024 year token '2025'. Cross-year odds cannot be used as a 2024 source.,6
odds_177,/Users/kelvin/Kelvin-WorkSpace/Betting-pool-p13/outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-07-01/p15_true_date_input.csv,2025,SOURCE_BLOCKED_SCHEMA,File path contains non-2024 year token '2025'. Cross-year odds cannot be used as a 2024 source.,12
odds_178,/Users/kelvin/Kelvin-WorkSpace/Betting-pool-p13/outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-07-02/p15_true_date_input.csv,2025,SOURCE_BLOCKED_SCHEMA,File path contains non-2024 year token '2025'. Cross-year odds cannot be used as a 2024 source.,14
odds_179,/Users/kelvin/Kelvin-WorkSpace/Betting-pool-p13/outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-07-03/p15_true_date_input.csv,2025,SOURCE_BLOCKED_SCHEMA,File path contains non-2024 year token '2025'. Cross-year odds cannot be used as a 2024 source.,8
odds_180,/Users/kelvin/Kelvin-WorkSpace/Betting-pool-p13/outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-07-04/p15_true_date_input.csv,2025,SOURCE_BLOCKED_SCHEMA,File path contains non-2024 year token '2025'. Cross-year odds cannot be used as a 2024 source.,14
odds_181,/Users/kelvin/Kelvin-WorkSpace/Betting-pool-p13/outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-07-05/p15_true_date_input.csv,2025,SOURCE_BLOCKED_SCHEMA,File path contains non-2024 year token '2025'. Cross-year odds cannot be used as a 2024 source.,13
odds_182,/Users/kelvin/Kelvin-WorkSpace/Betting-pool-p13/outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-07-06/p15_true_date_input.csv,2025,SOURCE_BLOCKED_SCHEMA,File path contains non-2024 year token '2025'. Cross-year odds cannot be used as a 2024 source.,9
odds_183,/Users/kelvin/Kelvin-WorkSpace/Betting-pool-p13/outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-07-07/p15_true_date_input.csv,2025,SOURCE_BLOCKED_SCHEMA,File path contains non-2024 year token '2025'. Cross-year odds cannot be used as a 2024 source.,9
odds_184,/Users/kelvin/Kelvin-WorkSpace/Betting-pool-p13/outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-07-08/p15_true_date_input.csv,2025,SOURCE_BLOCKED_SCHEMA,File path contains non-2024 year token '2025'. Cross-year odds cannot be used as a 2024 source.,14
odds_185,/Users/kelvin/Kelvin-WorkSpace/Betting-pool-p13/outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-07-09/p15_true_date_input.csv,2025,SOURCE_BLOCKED_SCHEMA,File path contains non-2024 year token '2025'. Cross-year odds cannot be used as a 2024 source.,13
odds_186,/Users/kelvin/Kelvin-WorkSpace/Betting-pool-p13/outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-07-10/p15_true_date_input.csv,2025,SOURCE_BLOCKED_SCHEMA,File path contains non-2024 year token '2025'. Cross-year odds cannot be used as a 2024 source.,9
odds_187,/Users/kelvin/Kelvin-WorkSpace/Betting-pool-p13/outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-07-11/p15_true_date_input.csv,2025,SOURCE_BLOCKED_SCHEMA,File path contains non-2024 year token '2025'. Cross-year odds cannot be used as a 2024 source.,14
odds_188,/Users/kelvin/Kelvin-WorkSpace/Betting-pool-p13/outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-07-12/p15_true_date_input.csv,2025,SOURCE_BLOCKED_SCHEMA,File path contains non-2024 year token '2025'. Cross-year odds cannot be used as a 2024 source.,10
odds_189,/Users/kelvin/Kelvin-WorkSpace/Betting-pool-p13/outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-07-13/p15_true_date_input.csv,2025,SOURCE_BLOCKED_SCHEMA,File path contains non-2024 year token '2025'. Cross-year odds cannot be used as a 2024 source.,14
odds_190,/Users/kelvin/Kelvin-WorkSpace/Betting-pool-p13/outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-07-18/p15_true_date_input.csv,2025,SOURCE_BLOCKED_SCHEMA,File path contains non-2024 year token '2025'. Cross-year odds cannot be used as a 2024 source.,12
odds_191,/Users/kelvin/Kelvin-WorkSpace/Betting-pool-p13/outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-07-19/p15_true_date_input.csv,2025,SOURCE_BLOCKED_SCHEMA,File path contains non-2024 year token '2025'. Cross-year odds cannot be used as a 2024 source.,14
odds_192,/Users/kelvin/Kelvin-WorkSpace/Betting-pool-p13/outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-07-20/p15_true_date_input.csv,2025,SOURCE_BLOCKED_SCHEMA,File path contains non-2024 year token '2025'. Cross-year odds cannot be used as a 2024 source.,15
odds_193,/Users/kelvin/Kelvin-WorkSpace/Betting-pool-p13/outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-07-21/p15_true_date_input.csv,2025,SOURCE_BLOCKED_SCHEMA,File path contains non-2024 year token '2025'. Cross-year odds cannot be used as a 2024 source.,14
odds_194,/Users/kelvin/Kelvin-WorkSpace/Betting-pool-p13/outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-07-22/p15_true_date_input.csv,2025,SOURCE_BLOCKED_SCHEMA,File path contains non-2024 year token '2025'. Cross-year odds cannot be used as a 2024 source.,12
odds_195,/Users/kelvin/Kelvin-WorkSpace/Betting-pool-p13/outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-07-23/p15_true_date_input.csv,2025,SOURCE_BLOCKED_SCHEMA,File path contains non-2024 year token '2025'. Cross-year odds cannot be used as a 2024 source.,13
odds_196,/Users/kelvin/Kelvin-WorkSpace/Betting-pool-p13/outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-07-24/p15_true_date_input.csv,2025,SOURCE_BLOCKED_SCHEMA,File path contains non-2024 year token '2025'. Cross-year odds cannot be used as a 2024 source.,4
odds_197,/Users/kelvin/Kelvin-WorkSpace/Betting-pool-p13/outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-07-25/p15_true_date_input.csv,2025,SOURCE_BLOCKED_SCHEMA,File path contains non-2024 year token '2025'. Cross-year odds cannot be used as a 2024 source.,13
odds_198,/Users/kelvin/Kelvin-WorkSpace/Betting-pool-p13/outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-07-26/p15_true_date_input.csv,2025,SOURCE_BLOCKED_SCHEMA,File path contains non-2024 year token '2025'. Cross-year odds cannot be used as a 2024 source.,15
odds_199,/Users/kelvin/Kelvin-WorkSpace/Betting-pool-p13/outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-07-27/p15_true_date_input.csv,2025,SOURCE_BLOCKED_SCHEMA,File path contains non-2024 year token '2025'. Cross-year odds cannot be used as a 2024 source.,13
odds_200,/Users/kelvin/Kelvin-WorkSpace/Betting-pool-p13/outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-07-28/p15_true_date_input.csv,2025,SOURCE_BLOCKED_SCHEMA,File path contains non-2024 year token '2025'. Cross-year odds cannot be used as a 2024 source.,12
odds_201,/Users/kelvin/Kelvin-WorkSpace/Betting-pool-p13/outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-07-29/p15_true_date_input.csv,2025,SOURCE_BLOCKED_SCHEMA,File path contains non-2024 year token '2025'. Cross-year odds cannot be used as a 2024 source.,13
odds_202,/Users/kelvin/Kelvin-WorkSpace/Betting-pool-p13/outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-07-30/p15_true_date_input.csv,2025,SOURCE_BLOCKED_SCHEMA,File path contains non-2024 year token '2025'. Cross-year odds cannot be used as a 2024 source.,13
odds_203,/Users/kelvin/Kelvin-WorkSpace/Betting-pool-p13/outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-07-31/p15_true_date_input.csv,2025,SOURCE_BLOCKED_SCHEMA,File path contains non-2024 year token '2025'. Cross-year odds cannot be used as a 2024 source.,3
odds_204,/Users/kelvin/Kelvin-WorkSpace/Betting-pool-p13/outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-08-01/p15_true_date_input.csv,2025,SOURCE_BLOCKED_SCHEMA,File path contains non-2024 year token '2025'. Cross-year odds cannot be used as a 2024 source.,13
odds_205,/Users/kelvin/Kelvin-WorkSpace/Betting-pool-p13/outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-08-02/p15_true_date_input.csv,2025,SOURCE_BLOCKED_SCHEMA,File path contains non-2024 year token '2025'. Cross-year odds cannot be used as a 2024 source.,13
odds_206,/Users/kelvin/Kelvin-WorkSpace/Betting-pool-p13/outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-08-03/p15_true_date_input.csv,2025,SOURCE_BLOCKED_SCHEMA,File path contains non-2024 year token '2025'. Cross-year odds cannot be used as a 2024 source.,11
odds_207,/Users/kelvin/Kelvin-WorkSpace/Betting-pool-p13/outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-08-04/p15_true_date_input.csv,2025,SOURCE_BLOCKED_SCHEMA,File path contains non-2024 year token '2025'. Cross-year odds cannot be used as a 2024 source.,11
odds_208,/Users/kelvin/Kelvin-WorkSpace/Betting-pool-p13/outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-08-05/p15_true_date_input.csv,2025,SOURCE_BLOCKED_SCHEMA,File path contains non-2024 year token '2025'. Cross-year odds cannot be used as a 2024 source.,13
odds_209,/Users/kelvin/Kelvin-WorkSpace/Betting-pool-p13/outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-08-06/p15_true_date_input.csv,2025,SOURCE_BLOCKED_SCHEMA,File path contains non-2024 year token '2025'. Cross-year odds cannot be used as a 2024 source.,13
odds_210,/Users/kelvin/Kelvin-WorkSpace/Betting-pool-p13/outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-08-07/p15_true_date_input.csv,2025,SOURCE_BLOCKED_SCHEMA,File path contains non-2024 year token '2025'. Cross-year odds cannot be used as a 2024 source.,4
odds_211,/Users/kelvin/Kelvin-WorkSpace/Betting-pool-p13/outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-08-08/p15_true_date_input.csv,2025,SOURCE_BLOCKED_SCHEMA,File path contains non-2024 year token '2025'. Cross-year odds cannot be used as a 2024 source.,14
odds_212,/Users/kelvin/Kelvin-WorkSpace/Betting-pool-p13/outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-08-09/p15_true_date_input.csv,2025,SOURCE_BLOCKED_SCHEMA,File path contains non-2024 year token '2025'. Cross-year odds cannot be used as a 2024 source.,10
odds_213,/Users/kelvin/Kelvin-WorkSpace/Betting-pool-p13/outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-08-10/p15_true_date_input.csv,2025,SOURCE_BLOCKED_SCHEMA,File path contains non-2024 year token '2025'. Cross-year odds cannot be used as a 2024 source.,14
odds_214,/Users/kelvin/Kelvin-WorkSpace/Betting-pool-p13/outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-08-11/p15_true_date_input.csv,2025,SOURCE_BLOCKED_SCHEMA,File path contains non-2024 year token '2025'. Cross-year odds cannot be used as a 2024 source.,8
odds_215,/Users/kelvin/Kelvin-WorkSpace/Betting-pool-p13/outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-08-12/p15_true_date_input.csv,2025,SOURCE_BLOCKED_SCHEMA,File path contains non-2024 year token '2025'. Cross-year odds cannot be used as a 2024 source.,11
odds_216,/Users/kelvin/Kelvin-WorkSpace/Betting-pool-p13/outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-08-13/p15_true_date_input.csv,2025,SOURCE_BLOCKED_SCHEMA,File path contains non-2024 year token '2025'. Cross-year odds cannot be used as a 2024 source.,14
odds_217,/Users/kelvin/Kelvin-WorkSpace/Betting-pool-p13/outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-08-14/p15_true_date_input.csv,2025,SOURCE_BLOCKED_SCHEMA,File path contains non-2024 year token '2025'. Cross-year odds cannot be used as a 2024 source.,7
odds_218,/Users/kelvin/Kelvin-WorkSpace/Betting-pool-p13/outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-08-15/p15_true_date_input.csv,2025,SOURCE_BLOCKED_SCHEMA,File path contains non-2024 year token '2025'. Cross-year odds cannot be used as a 2024 source.,13
odds_219,/Users/kelvin/Kelvin-WorkSpace/Betting-pool-p13/outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-08-16/p15_true_date_input.csv,2025,SOURCE_BLOCKED_SCHEMA,File path contains non-2024 year token '2025'. Cross-year odds cannot be used as a 2024 source.,12
odds_220,/Users/kelvin/Kelvin-WorkSpace/Betting-pool-p13/outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-08-17/p15_true_date_input.csv,2025,SOURCE_BLOCKED_SCHEMA,File path contains non-2024 year token '2025'. Cross-year odds cannot be used as a 2024 source.,11
odds_221,/Users/kelvin/Kelvin-WorkSpace/Betting-pool-p13/outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-09-28/true_date_slices/2025-08-18/p15_true_date_input.csv,2025,SOURCE_BLOCKED_SCHEMA,File path contains non-2024 year token '2025'. Cross-year odds cannot be used as a 2024 source.,10
