"game_id","game_date","season","away_team","home_team","source_name","source_row_number","away_score","home_score","y_true_home_win"
"SDN-20240420-0","2024-04-20",2024,"TOR","SDN","Retrosheet",307,5,2,0
"SFN-20240420-0","2024-04-20",2024,"ARI","SFN","Retrosheet",308,3,7,1
"SLN-20240420-0","2024-04-20",2024,"MIL","SLN","Retrosheet",309,12,5,0
"WAS-20240420-0","2024-04-20",2024,"HOU","WAS","Retrosheet",310,4,5,1
"CLE-20240420-0","2024-04-20",2024,"OAK","CLE","Retrosheet",311,3,6,1
"KCA-20240420-0","2024-04-20",2024,"BAL","KCA","Retrosheet",312,9,7,0
"MIN-20240420-0","2024-04-20",2024,"DET","MIN","Retrosheet",313,3,4,1
"NYA-20240420-0","2024-04-20",2024,"TBA","NYA","Retrosheet",314,2,0,0
"ATL-20240421-0","2024-04-21",2024,"TEX","ATL","Retrosheet",315,6,4,0
"CHN-20240421-0","2024-04-21",2024,"MIA","CHN","Retrosheet",316,6,3,0
"CIN-20240421-0","2024-04-21",2024,"ANA","CIN","Retrosheet",317,0,3,1
"COL-20240421-1","2024-04-21",2024,"SEA","COL","Retrosheet",318,1,2,1
"COL-20240421-2","2024-04-21",2024,"SEA","COL","Retrosheet",319,10,2,0
"LAN-20240421-0","2024-04-21",2024,"NYN","LAN","Retrosheet",320,0,10,1
"PHI-20240421-0","2024-04-21",2024,"CHA","PHI","Retrosheet",321,2,8,1
"PIT-20240421-0","2024-04-21",2024,"BOS","PIT","Retrosheet",322,6,1,0
"SDN-20240421-0","2024-04-21",2024,"TOR","SDN","Retrosheet",323,3,6,1
"SFN-20240421-0","2024-04-21",2024,"ARI","SFN","Retrosheet",324,5,3,0
"SLN-20240421-0","2024-04-21",2024,"MIL","SLN","Retrosheet",325,2,0,0
"WAS-20240421-0","2024-04-21",2024,"HOU","WAS","Retrosheet",326,0,6,1
"CLE-20240421-0","2024-04-21",2024,"OAK","CLE","Retrosheet",327,2,6,1
"KCA-20240421-0","2024-04-21",2024,"BAL","KCA","Retrosheet",328,5,0,0
"MIN-20240421-0","2024-04-21",2024,"DET","MIN","Retrosheet",329,6,1,0
"NYA-20240421-0","2024-04-21",2024,"TBA","NYA","Retrosheet",330,4,5,1
"ATL-20240422-0","2024-04-22",2024,"MIA","ATL","Retrosheet",331,0,3,1
"CIN-20240422-0","2024-04-22",2024,"PHI","CIN","Retrosheet",332,7,0,0
"COL-20240422-0","2024-04-22",2024,"SDN","COL","Retrosheet",333,3,1,0
"PIT-20240422-0","2024-04-22",2024,"MIL","PIT","Retrosheet",334,2,4,1
"SFN-20240422-0","2024-04-22",2024,"NYN","SFN","Retrosheet",335,2,5,1
"SLN-20240422-0","2024-04-22",2024,"ARI","SLN","Retrosheet",336,3,5,1
"ANA-20240422-0","2024-04-22",2024,"BAL","ANA","Retrosheet",337,4,2,0
"KCA-20240422-0","2024-04-22",2024,"TOR","KCA","Retrosheet",338,5,3,0
"MIN-20240422-0","2024-04-22",2024,"CHA","MIN","Retrosheet",339,0,7,1
"NYA-20240422-0","2024-04-22",2024,"OAK","NYA","Retrosheet",340,2,0,0
"TBA-20240422-0","2024-04-22",2024,"DET","TBA","Retrosheet",341,7,1,0
"ATL-20240423-0","2024-04-23",2024,"MIA","ATL","Retrosheet",342,0,5,1
"CHN-20240423-0","2024-04-23",2024,"HOU","CHN","Retrosheet",343,2,7,1
"CIN-20240423-0","2024-04-23",2024,"PHI","CIN","Retrosheet",344,1,8,1
"COL-20240423-0","2024-04-23",2024,"SDN","COL","Retrosheet",345,4,7,1
"PIT-20240423-0","2024-04-23",2024,"MIL","PIT","Retrosheet",346,1,2,1
"SFN-20240423-0","2024-04-23",2024,"NYN","SFN","Retrosheet",347,1,5,1
"SLN-20240423-0","2024-04-23",2024,"ARI","SLN","Retrosheet",348,14,1,0
"WAS-20240423-0","2024-04-23",2024,"LAN","WAS","Retrosheet",349,4,1,0
"ANA-20240423-0","2024-04-23",2024,"BAL","ANA","Retrosheet",350,4,7,1
"CLE-20240423-0","2024-04-23",2024,"BOS","CLE","Retrosheet",351,1,4,1
"KCA-20240423-0","2024-04-23",2024,"TOR","KCA","Retrosheet",352,2,3,1
"MIN-20240423-0","2024-04-23",2024,"CHA","MIN","Retrosheet",353,5,6,1
"NYA-20240423-0","2024-04-23",2024,"OAK","NYA","Retrosheet",354,3,4,1
"TBA-20240423-0","2024-04-23",2024,"DET","TBA","Retrosheet",355,4,2,0
"TEX-20240423-0","2024-04-23",2024,"SEA","TEX","Retrosheet",356,4,0,0
"ATL-20240424-0","2024-04-24",2024,"MIA","ATL","Retrosheet",357,3,4,1
"CHN-20240424-0","2024-04-24",2024,"HOU","CHN","Retrosheet",358,3,4,1
"CIN-20240424-0","2024-04-24",2024,"PHI","CIN","Retrosheet",359,4,7,1
"COL-20240424-0","2024-04-24",2024,"SDN","COL","Retrosheet",360,5,2,0
"PIT-20240424-0","2024-04-24",2024,"MIL","PIT","Retrosheet",361,3,2,0
"SFN-20240424-0","2024-04-24",2024,"NYN","SFN","Retrosheet",362,8,2,0
"SLN-20240424-0","2024-04-24",2024,"ARI","SLN","Retrosheet",363,1,5,1
"WAS-20240424-0","2024-04-24",2024,"LAN","WAS","Retrosheet",364,11,2,0
"ANA-20240424-0","2024-04-24",2024,"BAL","ANA","Retrosheet",365,6,5,0
"CLE-20240424-0","2024-04-24",2024,"BOS","CLE","Retrosheet",366,8,0,0
"KCA-20240424-0","2024-04-24",2024,"TOR","KCA","Retrosheet",367,2,3,1
"MIN-20240424-0","2024-04-24",2024,"CHA","MIN","Retrosheet",368,3,6,1
"NYA-20240424-0","2024-04-24",2024,"OAK","NYA","Retrosheet",369,3,7,1
"TBA-20240424-0","2024-04-24",2024,"DET","TBA","Retrosheet",370,5,7,1
"TEX-20240424-0","2024-04-24",2024,"SEA","TEX","Retrosheet",371,1,5,1
"CHN-20240425-0","2024-04-25",2024,"HOU","CHN","Retrosheet",372,1,3,1
"CIN-20240425-0","2024-04-25",2024,"PHI","CIN","Retrosheet",373,5,0,0
"COL-20240425-0","2024-04-25",2024,"SDN","COL","Retrosheet",374,9,10,1
"PIT-20240425-0","2024-04-25",2024,"MIL","PIT","Retrosheet",375,7,5,0
"WAS-20240425-0","2024-04-25",2024,"LAN","WAS","Retrosheet",376,2,1,0
"CLE-20240425-0","2024-04-25",2024,"BOS","CLE","Retrosheet",377,4,6,1
"KCA-20240425-0","2024-04-25",2024,"TOR","KCA","Retrosheet",378,1,2,1
"MIN-20240425-0","2024-04-25",2024,"CHA","MIN","Retrosheet",379,3,6,1
"NYA-20240425-0","2024-04-25",2024,"OAK","NYA","Retrosheet",380,3,1,0
"TEX-20240425-0","2024-04-25",2024,"SEA","TEX","Retrosheet",381,4,3,0
"ATL-20240426-0","2024-04-26",2024,"CLE","ATL","Retrosheet",382,2,6,1
"MIA-20240426-0","2024-04-26",2024,"WAS","MIA","Retrosheet",383,3,1,0
"MIL-20240426-0","2024-04-26",2024,"NYA","MIL","Retrosheet",384,6,7,1
"NYN-20240426-0","2024-04-26",2024,"SLN","NYN","Retrosheet",385,4,2,0
"SDN-20240426-0","2024-04-26",2024,"PHI","SDN","Retrosheet",386,9,3,0
"SFN-20240426-0","2024-04-26",2024,"PIT","SFN","Retrosheet",387,0,3,1
"ANA-20240426-0","2024-04-26",2024,"MIN","ANA","Retrosheet",388,5,3,0
"BAL-20240426-0","2024-04-26",2024,"OAK","BAL","Retrosheet",389,3,2,0
"BOS-20240426-0","2024-04-26",2024,"CHN","BOS","Retrosheet",390,7,1,0
"CHA-20240426-0","2024-04-26",2024,"TBA","CHA","Retrosheet",391,4,9,1
"DET-20240426-0","2024-04-26",2024,"KCA","DET","Retrosheet",392,8,0,0
"SEA-20240426-0","2024-04-26",2024,"ARI","SEA","Retrosheet",393,1,6,1
"TEX-20240426-0","2024-04-26",2024,"CIN","TEX","Retrosheet",394,1,2,1
"TOR-20240426-0","2024-04-26",2024,"LAN","TOR","Retrosheet",395,12,2,0
"ATL-20240427-0","2024-04-27",2024,"CLE","ATL","Retrosheet",396,4,2,0
"COL-20240427-0","2024-04-27",2024,"HOU","COL","Retrosheet",397,12,4,0
"MIA-20240427-0","2024-04-27",2024,"WAS","MIA","Retrosheet",398,11,4,0
"MIL-20240427-0","2024-04-27",2024,"NYA","MIL","Retrosheet",399,15,3,0
"NYN-20240427-0","2024-04-27",2024,"SLN","NYN","Retrosheet",400,7,4,0
"SDN-20240427-0","2024-04-27",2024,"PHI","SDN","Retrosheet",401,5,1,0
"SFN-20240427-0","2024-04-27",2024,"PIT","SFN","Retrosheet",402,4,3,0
"ANA-20240427-0","2024-04-27",2024,"MIN","ANA","Retrosheet",403,16,5,0
"BAL-20240427-0","2024-04-27",2024,"OAK","BAL","Retrosheet",404,0,7,1
"BOS-20240427-0","2024-04-27",2024,"CHN","BOS","Retrosheet",405,0,17,1
"CHA-20240427-0","2024-04-27",2024,"TBA","CHA","Retrosheet",406,7,8,1
"DET-20240427-0","2024-04-27",2024,"KCA","DET","Retrosheet",407,5,6,1
"SEA-20240427-0","2024-04-27",2024,"ARI","SEA","Retrosheet",408,1,3,1
"TEX-20240427-0","2024-04-27",2024,"CIN","TEX","Retrosheet",409,8,4,0
"TOR-20240427-0","2024-04-27",2024,"LAN","TOR","Retrosheet",410,4,2,0
"ATL-20240428-0","2024-04-28",2024,"CLE","ATL","Retrosheet",411,3,4,1
"COL-20240428-0","2024-04-28",2024,"HOU","COL","Retrosheet",412,8,2,0
"MIA-20240428-0","2024-04-28",2024,"WAS","MIA","Retrosheet",413,12,9,0
"MIL-20240428-0","2024-04-28",2024,"NYA","MIL","Retrosheet",414,15,5,0
"NYN-20240428-0","2024-04-28",2024,"SLN","NYN","Retrosheet",415,2,4,1
"SDN-20240428-0","2024-04-28",2024,"PHI","SDN","Retrosheet",416,8,6,0
"SFN-20240428-0","2024-04-28",2024,"PIT","SFN","Retrosheet",417,2,3,1
"ANA-20240428-0","2024-04-28",2024,"MIN","ANA","Retrosheet",418,11,5,0
"BAL-20240428-0","2024-04-28",2024,"OAK","BAL","Retrosheet",419,7,6,0
"BOS-20240428-0","2024-04-28",2024,"CHN","BOS","Retrosheet",420,4,5,1
"CHA-20240428-0","2024-04-28",2024,"TBA","CHA","Retrosheet",421,2,4,1
"DET-20240428-0","2024-04-28",2024,"KCA","DET","Retrosheet",422,1,4,1
"SEA-20240428-0","2024-04-28",2024,"ARI","SEA","Retrosheet",423,3,2,0
"TEX-20240428-0","2024-04-28",2024,"CIN","TEX","Retrosheet",424,3,4,1
"TOR-20240428-0","2024-04-28",2024,"LAN","TOR","Retrosheet",425,1,3,1
"ARI-20240429-0","2024-04-29",2024,"LAN","ARI","Retrosheet",426,8,4,0
"MIA-20240429-0","2024-04-29",2024,"WAS","MIA","Retrosheet",427,7,2,0
"MIL-20240429-0","2024-04-29",2024,"TBA","MIL","Retrosheet",428,1,0,0
"NYN-20240429-0","2024-04-29",2024,"CHN","NYN","Retrosheet",429,3,1,0
"SDN-20240429-0","2024-04-29",2024,"CIN","SDN","Retrosheet",430,5,2,0
"ANA-20240429-0","2024-04-29",2024,"PHI","ANA","Retrosheet",431,5,6,1
"BAL-20240429-0","2024-04-29",2024,"NYA","BAL","Retrosheet",432,0,2,1
"CHA-20240429-0","2024-04-29",2024,"MIN","CHA","Retrosheet",433,3,2,0
"OAK-20240429-0","2024-04-29",2024,"PIT","OAK","Retrosheet",434,1,5,1
"SEA-20240429-0","2024-04-29",2024,"ATL","SEA","Retrosheet",435,1,2,1
"TOR-20240429-0","2024-04-29",2024,"KCA","TOR","Retrosheet",436,5,6,1
"ARI-20240430-0","2024-04-30",2024,"LAN","ARI","Retrosheet",437,3,4,1
"MIA-20240430-0","2024-04-30",2024,"COL","MIA","Retrosheet",438,6,7,1
"MIL-20240430-0","2024-04-30",2024,"TBA","MIL","Retrosheet",439,2,8,1
"NYN-20240430-0","2024-04-30",2024,"CHN","NYN","Retrosheet",440,2,4,1
"SDN-20240430-0","2024-04-30",2024,"CIN","SDN","Retrosheet",441,4,6,1
"ANA-20240430-0","2024-04-30",2024,"PHI","ANA","Retrosheet",442,7,5,0
"BAL-20240430-0","2024-04-30",2024,"NYA","BAL","Retrosheet",443,2,4,1
"BOS-20240430-0","2024-04-30",2024,"SFN","BOS","Retrosheet",444,0,4,1
"CHA-20240430-0","2024-04-30",2024,"MIN","CHA","Retrosheet",445,6,5,0
"DET-20240430-1","2024-04-30",2024,"SLN","DET","Retrosheet",446,2,1,0
"DET-20240430-2","2024-04-30",2024,"SLN","DET","Retrosheet",447,6,11,1
"HOU-20240430-0","2024-04-30",2024,"CLE","HOU","Retrosheet",448,9,10,1
"OAK-20240430-0","2024-04-30",2024,"PIT","OAK","Retrosheet",449,2,5,1
"SEA-20240430-0","2024-04-30",2024,"ATL","SEA","Retrosheet",450,2,3,1
"TEX-20240430-0","2024-04-30",2024,"WAS","TEX","Retrosheet",451,1,7,1
"TOR-20240430-0","2024-04-30",2024,"KCA","TOR","Retrosheet",452,4,1,0
"ARI-20240501-0","2024-05-01",2024,"LAN","ARI","Retrosheet",453,8,0,0
"MIA-20240501-0","2024-05-01",2024,"COL","MIA","Retrosheet",454,1,4,1
"MIL-20240501-0","2024-05-01",2024,"TBA","MIL","Retrosheet",455,1,7,1
"NYN-20240501-0","2024-05-01",2024,"CHN","NYN","Retrosheet",456,1,0,0
"SDN-20240501-0","2024-05-01",2024,"CIN","SDN","Retrosheet",457,2,6,1
"ANA-20240501-0","2024-05-01",2024,"PHI","ANA","Retrosheet",458,2,1,0
"BAL-20240501-0","2024-05-01",2024,"NYA","BAL","Retrosheet",459,2,0,0
"BOS-20240501-0","2024-05-01",2024,"SFN","BOS","Retrosheet",460,2,6,1
"CHA-20240501-0","2024-05-01",2024,"MIN","CHA","Retrosheet",461,10,5,0
"DET-20240501-0","2024-05-01",2024,"SLN","DET","Retrosheet",462,1,4,1
"HOU-20240501-0","2024-05-01",2024,"CLE","HOU","Retrosheet",463,3,2,0
"OAK-20240501-0","2024-05-01",2024,"PIT","OAK","Retrosheet",464,0,4,1
"SEA-20240501-0","2024-05-01",2024,"ATL","SEA","Retrosheet",465,5,2,0
"TEX-20240501-0","2024-05-01",2024,"WAS","TEX","Retrosheet",466,1,0,0
"TOR-20240501-0","2024-05-01",2024,"KCA","TOR","Retrosheet",467,6,1,0
"MIA-20240502-0","2024-05-02",2024,"COL","MIA","Retrosheet",468,4,5,1
"NYN-20240502-0","2024-05-02",2024,"CHN","NYN","Retrosheet",469,6,7,1
"BAL-20240502-0","2024-05-02",2024,"NYA","BAL","Retrosheet",470,2,7,1
"BOS-20240502-0","2024-05-02",2024,"SFN","BOS","Retrosheet",471,3,1,0
"HOU-20240502-0","2024-05-02",2024,"CLE","HOU","Retrosheet",472,2,8,1
"TEX-20240502-0","2024-05-02",2024,"WAS","TEX","Retrosheet",473,0,6,1
"ARI-20240503-0","2024-05-03",2024,"SDN","ARI","Retrosheet",474,7,1,0
"CHN-20240503-0","2024-05-03",2024,"MIL","CHN","Retrosheet",475,3,1,0
"CIN-20240503-0","2024-05-03",2024,"BAL","CIN","Retrosheet",476,3,0,0
"LAN-20240503-0","2024-05-03",2024,"ATL","LAN","Retrosheet",477,3,4,1
"PHI-20240503-0","2024-05-03",2024,"SFN","PHI","Retrosheet",478,3,4,1
"PIT-20240503-0","2024-05-03",2024,"COL","PIT","Retrosheet",479,3,2,0
"SLN-20240503-0","2024-05-03",2024,"CHA","SLN","Retrosheet",480,0,3,1
"WAS-20240503-0","2024-05-03",2024,"TOR","WAS","Retrosheet",481,3,9,1
"CLE-20240503-0","2024-05-03",2024,"ANA","CLE","Retrosheet",482,6,0,0
"HOU-20240503-0","2024-05-03",2024,"SEA","HOU","Retrosheet",483,3,5,1
"KCA-20240503-0","2024-05-03",2024,"TEX","KCA","Retrosheet",484,1,7,1
"MIN-20240503-0","2024-05-03",2024,"BOS","MIN","Retrosheet",485,2,5,1
"NYA-20240503-0","2024-05-03",2024,"DET","NYA","Retrosheet",486,1,2,1
"OAK-20240503-0","2024-05-03",2024,"MIA","OAK","Retrosheet",487,1,3,1
"TBA-20240503-0","2024-05-03",2024,"NYN","TBA","Retrosheet",488,8,10,1
"ARI-20240504-0","2024-05-04",2024,"SDN","ARI","Retrosheet",489,13,1,0
"CHN-20240504-0","2024-05-04",2024,"MIL","CHN","Retrosheet",490,5,6,1
"CIN-20240504-0","2024-05-04",2024,"BAL","CIN","Retrosheet",491,2,1,0
"LAN-20240504-0","2024-05-04",2024,"ATL","LAN","Retrosheet",492,2,11,1
"PHI-20240504-0","2024-05-04",2024,"SFN","PHI","Retrosheet",493,3,14,1
"PIT-20240504-0","2024-05-04",2024,"COL","PIT","Retrosheet",494,0,1,1
"SLN-20240504-0","2024-05-04",2024,"CHA","SLN","Retrosheet",495,6,5,0
"WAS-20240504-0","2024-05-04",2024,"TOR","WAS","Retrosheet",496,6,3,0
"CLE-20240504-0","2024-05-04",2024,"ANA","CLE","Retrosheet",497,1,7,1
"HOU-20240504-0","2024-05-04",2024,"SEA","HOU","Retrosheet",498,5,0,0
"KCA-20240504-0","2024-05-04",2024,"TEX","KCA","Retrosheet",499,15,4,0
"MIN-20240504-0","2024-05-04",2024,"BOS","MIN","Retrosheet",500,1,3,1
"NYA-20240504-0","2024-05-04",2024,"DET","NYA","Retrosheet",501,3,5,1
"OAK-20240504-0","2024-05-04",2024,"MIA","OAK","Retrosheet",502,4,20,1
"TBA-20240504-0","2024-05-04",2024,"NYN","TBA","Retrosheet",503,1,3,1
"ARI-20240505-0","2024-05-05",2024,"SDN","ARI","Retrosheet",504,4,11,1
"CHN-20240505-0","2024-05-05",2024,"MIL","CHN","Retrosheet",505,0,5,1
"CIN-20240505-0","2024-05-05",2024,"BAL","CIN","Retrosheet",506,11,1,0
"LAN-20240505-0","2024-05-05",2024,"ATL","LAN","Retrosheet",507,1,5,1
"PHI-20240505-0","2024-05-05",2024,"SFN","PHI","Retrosheet",508,4,5,1
"PIT-20240505-0","2024-05-05",2024,"COL","PIT","Retrosheet",509,3,5,1
"SLN-20240505-0","2024-05-05",2024,"CHA","SLN","Retrosheet",510,5,1,0
"WAS-20240505-0","2024-05-05",2024,"TOR","WAS","Retrosheet",511,8,11,1
"CLE-20240505-0","2024-05-05",2024,"ANA","CLE","Retrosheet",512,1,4,1
"HOU-20240505-0","2024-05-05",2024,"SEA","HOU","Retrosheet",513,5,4,0
"KCA-20240505-0","2024-05-05",2024,"TEX","KCA","Retrosheet",514,3,2,0
"MIN-20240505-0","2024-05-05",2024,"BOS","MIN","Retrosheet",515,9,2,0
"NYA-20240505-0","2024-05-05",2024,"DET","NYA","Retrosheet",516,2,5,1
"OAK-20240505-0","2024-05-05",2024,"MIA","OAK","Retrosheet",517,12,3,0
"TBA-20240505-0","2024-05-05",2024,"NYN","TBA","Retrosheet",518,6,7,1
"CHN-20240506-0","2024-05-06",2024,"SDN","CHN","Retrosheet",519,6,3,0
"LAN-20240506-0","2024-05-06",2024,"MIA","LAN","Retrosheet",520,3,6,1
"PHI-20240506-0","2024-05-06",2024,"SFN","PHI","Retrosheet",521,1,6,1
"PIT-20240506-0","2024-05-06",2024,"ANA","PIT","Retrosheet",522,1,4,1
"SLN-20240506-0","2024-05-06",2024,"NYN","SLN","Retrosheet",523,4,3,0
"CLE-20240506-0","2024-05-06",2024,"DET","CLE","Retrosheet",524,1,2,1
"KCA-20240506-0","2024-05-06",2024,"MIL","KCA","Retrosheet",525,2,3,1
"MIN-20240506-0","2024-05-06",2024,"SEA","MIN","Retrosheet",526,1,3,1
"OAK-20240506-0","2024-05-06",2024,"TEX","OAK","Retrosheet",527,4,2,0
"TBA-20240506-0","2024-05-06",2024,"CHA","TBA","Retrosheet",528,2,8,1
"ATL-20240507-0","2024-05-07",2024,"BOS","ATL","Retrosheet",529,2,4,1
"CHN-20240507-0","2024-05-07",2024,"SDN","CHN","Retrosheet",530,2,3,1
"CIN-20240507-0","2024-05-07",2024,"ARI","CIN","Retrosheet",531,6,2,0
"COL-20240507-0","2024-05-07",2024,"SFN","COL","Retrosheet",532,5,0,0
"LAN-20240507-0","2024-05-07",2024,"MIA","LAN","Retrosheet",533,2,8,1
"PHI-20240507-0","2024-05-07",2024,"TOR","PHI","Retrosheet",534,1,10,1
"PIT-20240507-0","2024-05-07",2024,"ANA","PIT","Retrosheet",535,9,0,0
"SLN-20240507-0","2024-05-07",2024,"NYN","SLN","Retrosheet",536,7,5,0
"WAS-20240507-0","2024-05-07",2024,"BAL","WAS","Retrosheet",537,0,3,1
"CLE-20240507-0","2024-05-07",2024,"DET","CLE","Retrosheet",538,11,7,0
"KCA-20240507-0","2024-05-07",2024,"MIL","KCA","Retrosheet",539,6,5,0
"MIN-20240507-0","2024-05-07",2024,"SEA","MIN","Retrosheet",540,10,6,0
"NYA-20240507-0","2024-05-07",2024,"HOU","NYA","Retrosheet",541,3,10,1
"OAK-20240507-0","2024-05-07",2024,"TEX","OAK","Retrosheet",542,15,8,0
"TBA-20240507-0","2024-05-07",2024,"CHA","TBA","Retrosheet",543,1,5,1
"ATL-20240508-0","2024-05-08",2024,"BOS","ATL","Retrosheet",544,0,5,1
"CHN-20240508-0","2024-05-08",2024,"SDN","CHN","Retrosheet",545,3,0,0
"CIN-20240508-0","2024-05-08",2024,"ARI","CIN","Retrosheet",546,4,3,0
"COL-20240508-0","2024-05-08",2024,"SFN","COL","Retrosheet",547,8,6,0
"LAN-20240508-0","2024-05-08",2024,"MIA","LAN","Retrosheet",548,1,3,1
"PHI-20240508-0","2024-05-08",2024,"TOR","PHI","Retrosheet",549,5,3,0
"PIT-20240508-0","2024-05-08",2024,"ANA","PIT","Retrosheet",550,5,4,0
"WAS-20240508-0","2024-05-08",2024,"BAL","WAS","Retrosheet",551,7,6,0
"CLE-20240508-0","2024-05-08",2024,"DET","CLE","Retrosheet",552,4,5,1
"KCA-20240508-0","2024-05-08",2024,"MIL","KCA","Retrosheet",553,4,6,1
"MIN-20240508-0","2024-05-08",2024,"SEA","MIN","Retrosheet",554,3,6,1
"NYA-20240508-0","2024-05-08",2024,"HOU","NYA","Retrosheet",555,4,9,1
"OAK-20240508-1","2024-05-08",2024,"TEX","OAK","Retrosheet",556,4,9,1
"OAK-20240508-2","2024-05-08",2024,"TEX","OAK","Retrosheet",557,12,11,0
"TBA-20240508-0","2024-05-08",2024,"CHA","TBA","Retrosheet",558,4,1,0
"CIN-20240509-0","2024-05-09",2024,"ARI","CIN","Retrosheet",559,5,4,0
"COL-20240509-0","2024-05-09",2024,"SFN","COL","Retrosheet",560,1,9,1
"MIL-20240509-0","2024-05-09",2024,"SLN","MIL","Retrosheet",561,1,7,1
"ANA-20240509-0","2024-05-09",2024,"KCA","ANA","Retrosheet",562,10,4,0
"CHA-20240509-0","2024-05-09",2024,"CLE","CHA","Retrosheet",563,2,3,1
"MIN-20240509-0","2024-05-09",2024,"SEA","MIN","Retrosheet",564,1,11,1
"NYA-20240509-0","2024-05-09",2024,"HOU","NYA","Retrosheet",565,4,3,0
"COL-20240510-0","2024-05-10",2024,"TEX","COL","Retrosheet",566,2,4,1
"MIA-20240510-0","2024-05-10",2024,"PHI","MIA","Retrosheet",567,8,2,0
"MIL-20240510-0","2024-05-10",2024,"SLN","MIL","Retrosheet",568,2,11,1
"NYN-20240510-0","2024-05-10",2024,"ATL","NYN","Retrosheet",569,4,2,0
"PIT-20240510-0","2024-05-10",2024,"CHN","PIT","Retrosheet",570,7,2,0
"SDN-20240510-0","2024-05-10",2024,"LAN","SDN","Retrosheet",571,1,2,1
"SFN-20240510-0","2024-05-10",2024,"CIN","SFN","Retrosheet",572,4,2,0
"ANA-20240510-0","2024-05-10",2024,"KCA","ANA","Retrosheet",573,2,1,0
"BAL-20240510-0","2024-05-10",2024,"ARI","BAL","Retrosheet",574,2,4,1
"BOS-20240510-0","2024-05-10",2024,"WAS","BOS","Retrosheet",575,5,1,0
"CHA-20240510-0","2024-05-10",2024,"CLE","CHA","Retrosheet",576,3,6,1
"DET-20240510-0","2024-05-10",2024,"HOU","DET","Retrosheet",577,5,2,0
"SEA-20240510-0","2024-05-10",2024,"OAK","SEA","Retrosheet",578,1,8,1
"TBA-20240510-0","2024-05-10",2024,"NYA","TBA","Retrosheet",579,2,0,0
"TOR-20240510-0","2024-05-10",2024,"MIN","TOR","Retrosheet",580,3,2,0
"COL-20240511-0","2024-05-11",2024,"TEX","COL","Retrosheet",581,3,8,1
"MIA-20240511-0","2024-05-11",2024,"PHI","MIA","Retrosheet",582,8,3,0
"MIL-20240511-0","2024-05-11",2024,"SLN","MIL","Retrosheet",583,3,5,1
"NYN-20240511-0","2024-05-11",2024,"ATL","NYN","Retrosheet",584,4,1,0
"PIT-20240511-0","2024-05-11",2024,"CHN","PIT","Retrosheet",585,9,10,1
"SDN-20240511-0","2024-05-11",2024,"LAN","SDN","Retrosheet",586,5,0,0
"SFN-20240511-0","2024-05-11",2024,"CIN","SFN","Retrosheet",587,1,5,1
"ANA-20240511-0","2024-05-11",2024,"KCA","ANA","Retrosheet",588,3,9,1
"BAL-20240511-0","2024-05-11",2024,"ARI","BAL","Retrosheet",589,4,5,1
"BOS-20240511-0","2024-05-11",2024,"WAS","BOS","Retrosheet",590,2,4,1
"CHA-20240511-0","2024-05-11",2024,"CLE","CHA","Retrosheet",591,1,3,1
"DET-20240511-0","2024-05-11",2024,"HOU","DET","Retrosheet",592,2,8,1
"SEA-20240511-0","2024-05-11",2024,"OAK","SEA","Retrosheet",593,8,1,0
"TBA-20240511-0","2024-05-11",2024,"NYA","TBA","Retrosheet",594,2,7,1
"TOR-20240511-0","2024-05-11",2024,"MIN","TOR","Retrosheet",595,8,10,1
"COL-20240512-0","2024-05-12",2024,"TEX","COL","Retrosheet",596,1,3,1
"MIA-20240512-0","2024-05-12",2024,"PHI","MIA","Retrosheet",597,6,7,1
"MIL-20240512-0","2024-05-12",2024,"SLN","MIL","Retrosheet",598,4,3,0
"NYN-20240512-0","2024-05-12",2024,"ATL","NYN","Retrosheet",599,3,4,1
"PIT-20240512-0","2024-05-12",2024,"CHN","PIT","Retrosheet",600,5,4,0
"SDN-20240512-0","2024-05-12",2024,"LAN","SDN","Retrosheet",601,0,4,1
"SFN-20240512-0","2024-05-12",2024,"CIN","SFN","Retrosheet",602,5,6,1
"ANA-20240512-0","2024-05-12",2024,"KCA","ANA","Retrosheet",603,4,2,0
"BAL-20240512-0","2024-05-12",2024,"ARI","BAL","Retrosheet",604,9,2,0
"BOS-20240512-0","2024-05-12",2024,"WAS","BOS","Retrosheet",605,2,3,1
"CHA-20240512-0","2024-05-12",2024,"CLE","CHA","Retrosheet",606,7,0,0
"DET-20240512-0","2024-05-12",2024,"HOU","DET","Retrosheet",607,9,3,0
"SEA-20240512-0","2024-05-12",2024,"OAK","SEA","Retrosheet",608,4,8,1
"TBA-20240512-0","2024-05-12",2024,"NYA","TBA","Retrosheet",609,10,6,0
"TOR-20240512-0","2024-05-12",2024,"MIN","TOR","Retrosheet",610,5,1,0
"ARI-20240513-0","2024-05-13",2024,"CIN","ARI","Retrosheet",611,5,6,1
"ATL-20240513-0","2024-05-13",2024,"CHN","ATL","Retrosheet",612,0,2,1
"MIL-20240513-0","2024-05-13",2024,"PIT","MIL","Retrosheet",613,8,6,0
"NYN-20240513-0","2024-05-13",2024,"PHI","NYN","Retrosheet",614,5,4,0
"SDN-20240513-0","2024-05-13",2024,"COL","SDN","Retrosheet",615,5,4,0
"SFN-20240513-0","2024-05-13",2024,"LAN","SFN","Retrosheet",616,6,4,0
"ANA-20240513-0","2024-05-13",2024,"SLN","ANA","Retrosheet",617,10,5,0
