"game_id","game_date","season","away_team","home_team","source_name","source_row_number"
"ATL-20240424-0","2024-04-24",2024,"MIA","ATL","Retrosheet",357
"CHN-20240424-0","2024-04-24",2024,"HOU","CHN","Retrosheet",358
"CIN-20240424-0","2024-04-24",2024,"PHI","CIN","Retrosheet",359
"COL-20240424-0","2024-04-24",2024,"SDN","COL","Retrosheet",360
"PIT-20240424-0","2024-04-24",2024,"MIL","PIT","Retrosheet",361
"SFN-20240424-0","2024-04-24",2024,"NYN","SFN","Retrosheet",362
"SLN-20240424-0","2024-04-24",2024,"ARI","SLN","Retrosheet",363
"WAS-20240424-0","2024-04-24",2024,"LAN","WAS","Retrosheet",364
"ANA-20240424-0","2024-04-24",2024,"BAL","ANA","Retrosheet",365
"CLE-20240424-0","2024-04-24",2024,"BOS","CLE","Retrosheet",366
"KCA-20240424-0","2024-04-24",2024,"TOR","KCA","Retrosheet",367
"MIN-20240424-0","2024-04-24",2024,"CHA","MIN","Retrosheet",368
"NYA-20240424-0","2024-04-24",2024,"OAK","NYA","Retrosheet",369
"TBA-20240424-0","2024-04-24",2024,"DET","TBA","Retrosheet",370
"TEX-20240424-0","2024-04-24",2024,"SEA","TEX","Retrosheet",371
"CHN-20240425-0","2024-04-25",2024,"HOU","CHN","Retrosheet",372
"CIN-20240425-0","2024-04-25",2024,"PHI","CIN","Retrosheet",373
"COL-20240425-0","2024-04-25",2024,"SDN","COL","Retrosheet",374
"PIT-20240425-0","2024-04-25",2024,"MIL","PIT","Retrosheet",375
"WAS-20240425-0","2024-04-25",2024,"LAN","WAS","Retrosheet",376
"CLE-20240425-0","2024-04-25",2024,"BOS","CLE","Retrosheet",377
"KCA-20240425-0","2024-04-25",2024,"TOR","KCA","Retrosheet",378
"MIN-20240425-0","2024-04-25",2024,"CHA","MIN","Retrosheet",379
"NYA-20240425-0","2024-04-25",2024,"OAK","NYA","Retrosheet",380
"TEX-20240425-0","2024-04-25",2024,"SEA","TEX","Retrosheet",381
"ATL-20240426-0","2024-04-26",2024,"CLE","ATL","Retrosheet",382
"MIA-20240426-0","2024-04-26",2024,"WAS","MIA","Retrosheet",383
"MIL-20240426-0","2024-04-26",2024,"NYA","MIL","Retrosheet",384
"NYN-20240426-0","2024-04-26",2024,"SLN","NYN","Retrosheet",385
"SDN-20240426-0","2024-04-26",2024,"PHI","SDN","Retrosheet",386
"SFN-20240426-0","2024-04-26",2024,"PIT","SFN","Retrosheet",387
"ANA-20240426-0","2024-04-26",2024,"MIN","ANA","Retrosheet",388
"BAL-20240426-0","2024-04-26",2024,"OAK","BAL","Retrosheet",389
"BOS-20240426-0","2024-04-26",2024,"CHN","BOS","Retrosheet",390
"CHA-20240426-0","2024-04-26",2024,"TBA","CHA","Retrosheet",391
"DET-20240426-0","2024-04-26",2024,"KCA","DET","Retrosheet",392
"SEA-20240426-0","2024-04-26",2024,"ARI","SEA","Retrosheet",393
"TEX-20240426-0","2024-04-26",2024,"CIN","TEX","Retrosheet",394
"TOR-20240426-0","2024-04-26",2024,"LAN","TOR","Retrosheet",395
"ATL-20240427-0","2024-04-27",2024,"CLE","ATL","Retrosheet",396
"COL-20240427-0","2024-04-27",2024,"HOU","COL","Retrosheet",397
"MIA-20240427-0","2024-04-27",2024,"WAS","MIA","Retrosheet",398
"MIL-20240427-0","2024-04-27",2024,"NYA","MIL","Retrosheet",399
"NYN-20240427-0","2024-04-27",2024,"SLN","NYN","Retrosheet",400
"SDN-20240427-0","2024-04-27",2024,"PHI","SDN","Retrosheet",401
"SFN-20240427-0","2024-04-27",2024,"PIT","SFN","Retrosheet",402
"ANA-20240427-0","2024-04-27",2024,"MIN","ANA","Retrosheet",403
"BAL-20240427-0","2024-04-27",2024,"OAK","BAL","Retrosheet",404
"BOS-20240427-0","2024-04-27",2024,"CHN","BOS","Retrosheet",405
"CHA-20240427-0","2024-04-27",2024,"TBA","CHA","Retrosheet",406
"DET-20240427-0","2024-04-27",2024,"KCA","DET","Retrosheet",407
"SEA-20240427-0","2024-04-27",2024,"ARI","SEA","Retrosheet",408
"TEX-20240427-0","2024-04-27",2024,"CIN","TEX","Retrosheet",409
"TOR-20240427-0","2024-04-27",2024,"LAN","TOR","Retrosheet",410
"ATL-20240428-0","2024-04-28",2024,"CLE","ATL","Retrosheet",411
"COL-20240428-0","2024-04-28",2024,"HOU","COL","Retrosheet",412
"MIA-20240428-0","2024-04-28",2024,"WAS","MIA","Retrosheet",413
"MIL-20240428-0","2024-04-28",2024,"NYA","MIL","Retrosheet",414
"NYN-20240428-0","2024-04-28",2024,"SLN","NYN","Retrosheet",415
"SDN-20240428-0","2024-04-28",2024,"PHI","SDN","Retrosheet",416
"SFN-20240428-0","2024-04-28",2024,"PIT","SFN","Retrosheet",417
"ANA-20240428-0","2024-04-28",2024,"MIN","ANA","Retrosheet",418
"BAL-20240428-0","2024-04-28",2024,"OAK","BAL","Retrosheet",419
"BOS-20240428-0","2024-04-28",2024,"CHN","BOS","Retrosheet",420
"CHA-20240428-0","2024-04-28",2024,"TBA","CHA","Retrosheet",421
"DET-20240428-0","2024-04-28",2024,"KCA","DET","Retrosheet",422
"SEA-20240428-0","2024-04-28",2024,"ARI","SEA","Retrosheet",423
"TEX-20240428-0","2024-04-28",2024,"CIN","TEX","Retrosheet",424
"TOR-20240428-0","2024-04-28",2024,"LAN","TOR","Retrosheet",425
"ARI-20240429-0","2024-04-29",2024,"LAN","ARI","Retrosheet",426
"MIA-20240429-0","2024-04-29",2024,"WAS","MIA","Retrosheet",427
"MIL-20240429-0","2024-04-29",2024,"TBA","MIL","Retrosheet",428
"NYN-20240429-0","2024-04-29",2024,"CHN","NYN","Retrosheet",429
"SDN-20240429-0","2024-04-29",2024,"CIN","SDN","Retrosheet",430
"ANA-20240429-0","2024-04-29",2024,"PHI","ANA","Retrosheet",431
"BAL-20240429-0","2024-04-29",2024,"NYA","BAL","Retrosheet",432
"CHA-20240429-0","2024-04-29",2024,"MIN","CHA","Retrosheet",433
"OAK-20240429-0","2024-04-29",2024,"PIT","OAK","Retrosheet",434
"SEA-20240429-0","2024-04-29",2024,"ATL","SEA","Retrosheet",435
"TOR-20240429-0","2024-04-29",2024,"KCA","TOR","Retrosheet",436
"ARI-20240430-0","2024-04-30",2024,"LAN","ARI","Retrosheet",437
"MIA-20240430-0","2024-04-30",2024,"COL","MIA","Retrosheet",438
"MIL-20240430-0","2024-04-30",2024,"TBA","MIL","Retrosheet",439
"NYN-20240430-0","2024-04-30",2024,"CHN","NYN","Retrosheet",440
"SDN-20240430-0","2024-04-30",2024,"CIN","SDN","Retrosheet",441
"ANA-20240430-0","2024-04-30",2024,"PHI","ANA","Retrosheet",442
"BAL-20240430-0","2024-04-30",2024,"NYA","BAL","Retrosheet",443
"BOS-20240430-0","2024-04-30",2024,"SFN","BOS","Retrosheet",444
"CHA-20240430-0","2024-04-30",2024,"MIN","CHA","Retrosheet",445
"DET-20240430-1","2024-04-30",2024,"SLN","DET","Retrosheet",446
"DET-20240430-2","2024-04-30",2024,"SLN","DET","Retrosheet",447
"HOU-20240430-0","2024-04-30",2024,"CLE","HOU","Retrosheet",448
"OAK-20240430-0","2024-04-30",2024,"PIT","OAK","Retrosheet",449
"SEA-20240430-0","2024-04-30",2024,"ATL","SEA","Retrosheet",450
"TEX-20240430-0","2024-04-30",2024,"WAS","TEX","Retrosheet",451
"TOR-20240430-0","2024-04-30",2024,"KCA","TOR","Retrosheet",452
"ARI-20240501-0","2024-05-01",2024,"LAN","ARI","Retrosheet",453
"MIA-20240501-0","2024-05-01",2024,"COL","MIA","Retrosheet",454
"MIL-20240501-0","2024-05-01",2024,"TBA","MIL","Retrosheet",455
"NYN-20240501-0","2024-05-01",2024,"CHN","NYN","Retrosheet",456
"SDN-20240501-0","2024-05-01",2024,"CIN","SDN","Retrosheet",457
"ANA-20240501-0","2024-05-01",2024,"PHI","ANA","Retrosheet",458
"BAL-20240501-0","2024-05-01",2024,"NYA","BAL","Retrosheet",459
"BOS-20240501-0","2024-05-01",2024,"SFN","BOS","Retrosheet",460
"CHA-20240501-0","2024-05-01",2024,"MIN","CHA","Retrosheet",461
"DET-20240501-0","2024-05-01",2024,"SLN","DET","Retrosheet",462
"HOU-20240501-0","2024-05-01",2024,"CLE","HOU","Retrosheet",463
"OAK-20240501-0","2024-05-01",2024,"PIT","OAK","Retrosheet",464
"SEA-20240501-0","2024-05-01",2024,"ATL","SEA","Retrosheet",465
"TEX-20240501-0","2024-05-01",2024,"WAS","TEX","Retrosheet",466
"TOR-20240501-0","2024-05-01",2024,"KCA","TOR","Retrosheet",467
"MIA-20240502-0","2024-05-02",2024,"COL","MIA","Retrosheet",468
"NYN-20240502-0","2024-05-02",2024,"CHN","NYN","Retrosheet",469
"BAL-20240502-0","2024-05-02",2024,"NYA","BAL","Retrosheet",470
"BOS-20240502-0","2024-05-02",2024,"SFN","BOS","Retrosheet",471
"HOU-20240502-0","2024-05-02",2024,"CLE","HOU","Retrosheet",472
"TEX-20240502-0","2024-05-02",2024,"WAS","TEX","Retrosheet",473
"ARI-20240503-0","2024-05-03",2024,"SDN","ARI","Retrosheet",474
"CHN-20240503-0","2024-05-03",2024,"MIL","CHN","Retrosheet",475
"CIN-20240503-0","2024-05-03",2024,"BAL","CIN","Retrosheet",476
"LAN-20240503-0","2024-05-03",2024,"ATL","LAN","Retrosheet",477
"PHI-20240503-0","2024-05-03",2024,"SFN","PHI","Retrosheet",478
"PIT-20240503-0","2024-05-03",2024,"COL","PIT","Retrosheet",479
"SLN-20240503-0","2024-05-03",2024,"CHA","SLN","Retrosheet",480
"WAS-20240503-0","2024-05-03",2024,"TOR","WAS","Retrosheet",481
"CLE-20240503-0","2024-05-03",2024,"ANA","CLE","Retrosheet",482
"HOU-20240503-0","2024-05-03",2024,"SEA","HOU","Retrosheet",483
"KCA-20240503-0","2024-05-03",2024,"TEX","KCA","Retrosheet",484
"MIN-20240503-0","2024-05-03",2024,"BOS","MIN","Retrosheet",485
"NYA-20240503-0","2024-05-03",2024,"DET","NYA","Retrosheet",486
"OAK-20240503-0","2024-05-03",2024,"MIA","OAK","Retrosheet",487
"TBA-20240503-0","2024-05-03",2024,"NYN","TBA","Retrosheet",488
"ARI-20240504-0","2024-05-04",2024,"SDN","ARI","Retrosheet",489
"CHN-20240504-0","2024-05-04",2024,"MIL","CHN","Retrosheet",490
"CIN-20240504-0","2024-05-04",2024,"BAL","CIN","Retrosheet",491
"LAN-20240504-0","2024-05-04",2024,"ATL","LAN","Retrosheet",492
"PHI-20240504-0","2024-05-04",2024,"SFN","PHI","Retrosheet",493
"PIT-20240504-0","2024-05-04",2024,"COL","PIT","Retrosheet",494
"SLN-20240504-0","2024-05-04",2024,"CHA","SLN","Retrosheet",495
"WAS-20240504-0","2024-05-04",2024,"TOR","WAS","Retrosheet",496
"CLE-20240504-0","2024-05-04",2024,"ANA","CLE","Retrosheet",497
"HOU-20240504-0","2024-05-04",2024,"SEA","HOU","Retrosheet",498
"KCA-20240504-0","2024-05-04",2024,"TEX","KCA","Retrosheet",499
"MIN-20240504-0","2024-05-04",2024,"BOS","MIN","Retrosheet",500
"NYA-20240504-0","2024-05-04",2024,"DET","NYA","Retrosheet",501
"OAK-20240504-0","2024-05-04",2024,"MIA","OAK","Retrosheet",502
"TBA-20240504-0","2024-05-04",2024,"NYN","TBA","Retrosheet",503
"ARI-20240505-0","2024-05-05",2024,"SDN","ARI","Retrosheet",504
"CHN-20240505-0","2024-05-05",2024,"MIL","CHN","Retrosheet",505
"CIN-20240505-0","2024-05-05",2024,"BAL","CIN","Retrosheet",506
"LAN-20240505-0","2024-05-05",2024,"ATL","LAN","Retrosheet",507
"PHI-20240505-0","2024-05-05",2024,"SFN","PHI","Retrosheet",508
"PIT-20240505-0","2024-05-05",2024,"COL","PIT","Retrosheet",509
"SLN-20240505-0","2024-05-05",2024,"CHA","SLN","Retrosheet",510
"WAS-20240505-0","2024-05-05",2024,"TOR","WAS","Retrosheet",511
"CLE-20240505-0","2024-05-05",2024,"ANA","CLE","Retrosheet",512
"HOU-20240505-0","2024-05-05",2024,"SEA","HOU","Retrosheet",513
"KCA-20240505-0","2024-05-05",2024,"TEX","KCA","Retrosheet",514
"MIN-20240505-0","2024-05-05",2024,"BOS","MIN","Retrosheet",515
"NYA-20240505-0","2024-05-05",2024,"DET","NYA","Retrosheet",516
"OAK-20240505-0","2024-05-05",2024,"MIA","OAK","Retrosheet",517
"TBA-20240505-0","2024-05-05",2024,"NYN","TBA","Retrosheet",518
"CHN-20240506-0","2024-05-06",2024,"SDN","CHN","Retrosheet",519
"LAN-20240506-0","2024-05-06",2024,"MIA","LAN","Retrosheet",520
"PHI-20240506-0","2024-05-06",2024,"SFN","PHI","Retrosheet",521
"PIT-20240506-0","2024-05-06",2024,"ANA","PIT","Retrosheet",522
"SLN-20240506-0","2024-05-06",2024,"NYN","SLN","Retrosheet",523
"CLE-20240506-0","2024-05-06",2024,"DET","CLE","Retrosheet",524
"KCA-20240506-0","2024-05-06",2024,"MIL","KCA","Retrosheet",525
"MIN-20240506-0","2024-05-06",2024,"SEA","MIN","Retrosheet",526
"OAK-20240506-0","2024-05-06",2024,"TEX","OAK","Retrosheet",527
"TBA-20240506-0","2024-05-06",2024,"CHA","TBA","Retrosheet",528
"ATL-20240507-0","2024-05-07",2024,"BOS","ATL","Retrosheet",529
"CHN-20240507-0","2024-05-07",2024,"SDN","CHN","Retrosheet",530
"CIN-20240507-0","2024-05-07",2024,"ARI","CIN","Retrosheet",531
"COL-20240507-0","2024-05-07",2024,"SFN","COL","Retrosheet",532
"LAN-20240507-0","2024-05-07",2024,"MIA","LAN","Retrosheet",533
"PHI-20240507-0","2024-05-07",2024,"TOR","PHI","Retrosheet",534
"PIT-20240507-0","2024-05-07",2024,"ANA","PIT","Retrosheet",535
"SLN-20240507-0","2024-05-07",2024,"NYN","SLN","Retrosheet",536
"WAS-20240507-0","2024-05-07",2024,"BAL","WAS","Retrosheet",537
"CLE-20240507-0","2024-05-07",2024,"DET","CLE","Retrosheet",538
"KCA-20240507-0","2024-05-07",2024,"MIL","KCA","Retrosheet",539
"MIN-20240507-0","2024-05-07",2024,"SEA","MIN","Retrosheet",540
"NYA-20240507-0","2024-05-07",2024,"HOU","NYA","Retrosheet",541
"OAK-20240507-0","2024-05-07",2024,"TEX","OAK","Retrosheet",542
"TBA-20240507-0","2024-05-07",2024,"CHA","TBA","Retrosheet",543
"ATL-20240508-0","2024-05-08",2024,"BOS","ATL","Retrosheet",544
"CHN-20240508-0","2024-05-08",2024,"SDN","CHN","Retrosheet",545
"CIN-20240508-0","2024-05-08",2024,"ARI","CIN","Retrosheet",546
"COL-20240508-0","2024-05-08",2024,"SFN","COL","Retrosheet",547
"LAN-20240508-0","2024-05-08",2024,"MIA","LAN","Retrosheet",548
"PHI-20240508-0","2024-05-08",2024,"TOR","PHI","Retrosheet",549
"PIT-20240508-0","2024-05-08",2024,"ANA","PIT","Retrosheet",550
"WAS-20240508-0","2024-05-08",2024,"BAL","WAS","Retrosheet",551
"CLE-20240508-0","2024-05-08",2024,"DET","CLE","Retrosheet",552
"KCA-20240508-0","2024-05-08",2024,"MIL","KCA","Retrosheet",553
"MIN-20240508-0","2024-05-08",2024,"SEA","MIN","Retrosheet",554
"NYA-20240508-0","2024-05-08",2024,"HOU","NYA","Retrosheet",555
"OAK-20240508-1","2024-05-08",2024,"TEX","OAK","Retrosheet",556
"OAK-20240508-2","2024-05-08",2024,"TEX","OAK","Retrosheet",557
"TBA-20240508-0","2024-05-08",2024,"CHA","TBA","Retrosheet",558
"CIN-20240509-0","2024-05-09",2024,"ARI","CIN","Retrosheet",559
"COL-20240509-0","2024-05-09",2024,"SFN","COL","Retrosheet",560
"MIL-20240509-0","2024-05-09",2024,"SLN","MIL","Retrosheet",561
"ANA-20240509-0","2024-05-09",2024,"KCA","ANA","Retrosheet",562
"CHA-20240509-0","2024-05-09",2024,"CLE","CHA","Retrosheet",563
"MIN-20240509-0","2024-05-09",2024,"SEA","MIN","Retrosheet",564
"NYA-20240509-0","2024-05-09",2024,"HOU","NYA","Retrosheet",565
"COL-20240510-0","2024-05-10",2024,"TEX","COL","Retrosheet",566
"MIA-20240510-0","2024-05-10",2024,"PHI","MIA","Retrosheet",567
"MIL-20240510-0","2024-05-10",2024,"SLN","MIL","Retrosheet",568
"NYN-20240510-0","2024-05-10",2024,"ATL","NYN","Retrosheet",569
"PIT-20240510-0","2024-05-10",2024,"CHN","PIT","Retrosheet",570
"SDN-20240510-0","2024-05-10",2024,"LAN","SDN","Retrosheet",571
"SFN-20240510-0","2024-05-10",2024,"CIN","SFN","Retrosheet",572
"ANA-20240510-0","2024-05-10",2024,"KCA","ANA","Retrosheet",573
"BAL-20240510-0","2024-05-10",2024,"ARI","BAL","Retrosheet",574
"BOS-20240510-0","2024-05-10",2024,"WAS","BOS","Retrosheet",575
"CHA-20240510-0","2024-05-10",2024,"CLE","CHA","Retrosheet",576
"DET-20240510-0","2024-05-10",2024,"HOU","DET","Retrosheet",577
"SEA-20240510-0","2024-05-10",2024,"OAK","SEA","Retrosheet",578
"TBA-20240510-0","2024-05-10",2024,"NYA","TBA","Retrosheet",579
"TOR-20240510-0","2024-05-10",2024,"MIN","TOR","Retrosheet",580
"COL-20240511-0","2024-05-11",2024,"TEX","COL","Retrosheet",581
"MIA-20240511-0","2024-05-11",2024,"PHI","MIA","Retrosheet",582
"MIL-20240511-0","2024-05-11",2024,"SLN","MIL","Retrosheet",583
"NYN-20240511-0","2024-05-11",2024,"ATL","NYN","Retrosheet",584
"PIT-20240511-0","2024-05-11",2024,"CHN","PIT","Retrosheet",585
"SDN-20240511-0","2024-05-11",2024,"LAN","SDN","Retrosheet",586
"SFN-20240511-0","2024-05-11",2024,"CIN","SFN","Retrosheet",587
"ANA-20240511-0","2024-05-11",2024,"KCA","ANA","Retrosheet",588
"BAL-20240511-0","2024-05-11",2024,"ARI","BAL","Retrosheet",589
"BOS-20240511-0","2024-05-11",2024,"WAS","BOS","Retrosheet",590
"CHA-20240511-0","2024-05-11",2024,"CLE","CHA","Retrosheet",591
"DET-20240511-0","2024-05-11",2024,"HOU","DET","Retrosheet",592
"SEA-20240511-0","2024-05-11",2024,"OAK","SEA","Retrosheet",593
"TBA-20240511-0","2024-05-11",2024,"NYA","TBA","Retrosheet",594
"TOR-20240511-0","2024-05-11",2024,"MIN","TOR","Retrosheet",595
"COL-20240512-0","2024-05-12",2024,"TEX","COL","Retrosheet",596
"MIA-20240512-0","2024-05-12",2024,"PHI","MIA","Retrosheet",597
"MIL-20240512-0","2024-05-12",2024,"SLN","MIL","Retrosheet",598
"NYN-20240512-0","2024-05-12",2024,"ATL","NYN","Retrosheet",599
"PIT-20240512-0","2024-05-12",2024,"CHN","PIT","Retrosheet",600
"SDN-20240512-0","2024-05-12",2024,"LAN","SDN","Retrosheet",601
"SFN-20240512-0","2024-05-12",2024,"CIN","SFN","Retrosheet",602
"ANA-20240512-0","2024-05-12",2024,"KCA","ANA","Retrosheet",603
"BAL-20240512-0","2024-05-12",2024,"ARI","BAL","Retrosheet",604
"BOS-20240512-0","2024-05-12",2024,"WAS","BOS","Retrosheet",605
"CHA-20240512-0","2024-05-12",2024,"CLE","CHA","Retrosheet",606
"DET-20240512-0","2024-05-12",2024,"HOU","DET","Retrosheet",607
"SEA-20240512-0","2024-05-12",2024,"OAK","SEA","Retrosheet",608
"TBA-20240512-0","2024-05-12",2024,"NYA","TBA","Retrosheet",609
"TOR-20240512-0","2024-05-12",2024,"MIN","TOR","Retrosheet",610
"ARI-20240513-0","2024-05-13",2024,"CIN","ARI","Retrosheet",611
"ATL-20240513-0","2024-05-13",2024,"CHN","ATL","Retrosheet",612
"MIL-20240513-0","2024-05-13",2024,"PIT","MIL","Retrosheet",613
"NYN-20240513-0","2024-05-13",2024,"PHI","NYN","Retrosheet",614
"SDN-20240513-0","2024-05-13",2024,"COL","SDN","Retrosheet",615
"SFN-20240513-0","2024-05-13",2024,"LAN","SFN","Retrosheet",616
"ANA-20240513-0","2024-05-13",2024,"SLN","ANA","Retrosheet",617
"BAL-20240513-0","2024-05-13",2024,"TOR","BAL","Retrosheet",618
"BOS-20240513-0","2024-05-13",2024,"TBA","BOS","Retrosheet",619
"DET-20240513-0","2024-05-13",2024,"MIA","DET","Retrosheet",620
"HOU-20240513-0","2024-05-13",2024,"OAK","HOU","Retrosheet",621
"SEA-20240513-0","2024-05-13",2024,"KCA","SEA","Retrosheet",622
"TEX-20240513-0","2024-05-13",2024,"CLE","TEX","Retrosheet",623
"ARI-20240514-0","2024-05-14",2024,"CIN","ARI","Retrosheet",624
"ATL-20240514-0","2024-05-14",2024,"CHN","ATL","Retrosheet",625
"MIL-20240514-0","2024-05-14",2024,"PIT","MIL","Retrosheet",626
"NYN-20240514-0","2024-05-14",2024,"PHI","NYN","Retrosheet",627
"SDN-20240514-0","2024-05-14",2024,"COL","SDN","Retrosheet",628
"SFN-20240514-0","2024-05-14",2024,"LAN","SFN","Retrosheet",629
"ANA-20240514-0","2024-05-14",2024,"SLN","ANA","Retrosheet",630
"BOS-20240514-0","2024-05-14",2024,"TBA","BOS","Retrosheet",631
"CHA-20240514-1","2024-05-14",2024,"WAS","CHA","Retrosheet",632
"CHA-20240514-2","2024-05-14",2024,"WAS","CHA","Retrosheet",633
"DET-20240514-0","2024-05-14",2024,"MIA","DET","Retrosheet",634
"HOU-20240514-0","2024-05-14",2024,"OAK","HOU","Retrosheet",635
"MIN-20240514-0","2024-05-14",2024,"NYA","MIN","Retrosheet",636
"SEA-20240514-0","2024-05-14",2024,"KCA","SEA","Retrosheet",637
"TEX-20240514-0","2024-05-14",2024,"CLE","TEX","Retrosheet",638
"ARI-20240515-0","2024-05-15",2024,"CIN","ARI","Retrosheet",639
"ATL-20240515-0","2024-05-15",2024,"CHN","ATL","Retrosheet",640
"MIL-20240515-0","2024-05-15",2024,"PIT","MIL","Retrosheet",641
"PHI-20240515-0","2024-05-15",2024,"NYN","PHI","Retrosheet",642
"SDN-20240515-0","2024-05-15",2024,"COL","SDN","Retrosheet",643
"SFN-20240515-0","2024-05-15",2024,"LAN","SFN","Retrosheet",644
"ANA-20240515-0","2024-05-15",2024,"SLN","ANA","Retrosheet",645
"BAL-20240515-0","2024-05-15",2024,"TOR","BAL","Retrosheet",646
"BOS-20240515-0","2024-05-15",2024,"TBA","BOS","Retrosheet",647
"CHA-20240515-0","2024-05-15",2024,"WAS","CHA","Retrosheet",648
"DET-20240515-0","2024-05-15",2024,"MIA","DET","Retrosheet",649
"HOU-20240515-0","2024-05-15",2024,"OAK","HOU","Retrosheet",650
"MIN-20240515-0","2024-05-15",2024,"NYA","MIN","Retrosheet",651
"SEA-20240515-0","2024-05-15",2024,"KCA","SEA","Retrosheet",652
"TEX-20240515-0","2024-05-15",2024,"CLE","TEX","Retrosheet",653
"CHN-20240516-0","2024-05-16",2024,"PIT","CHN","Retrosheet",654
"LAN-20240516-0","2024-05-16",2024,"CIN","LAN","Retrosheet",655
"PHI-20240516-0","2024-05-16",2024,"NYN","PHI","Retrosheet",656
"BOS-20240516-0","2024-05-16",2024,"TBA","BOS","Retrosheet",657
"HOU-20240516-0","2024-05-16",2024,"OAK","HOU","Retrosheet",658
"MIN-20240516-0","2024-05-16",2024,"NYA","MIN","Retrosheet",659
"ARI-20240517-0","2024-05-17",2024,"DET","ARI","Retrosheet",660
"ATL-20240517-0","2024-05-17",2024,"SDN","ATL","Retrosheet",661
"CHN-20240517-0","2024-05-17",2024,"PIT","CHN","Retrosheet",662
"LAN-20240517-0","2024-05-17",2024,"CIN","LAN","Retrosheet",663
"MIA-20240517-0","2024-05-17",2024,"NYN","MIA","Retrosheet",664
"PHI-20240517-0","2024-05-17",2024,"WAS","PHI","Retrosheet",665
"SFN-20240517-0","2024-05-17",2024,"COL","SFN","Retrosheet",666
"SLN-20240517-0","2024-05-17",2024,"BOS","SLN","Retrosheet",667
"BAL-20240517-0","2024-05-17",2024,"SEA","BAL","Retrosheet",668
"CLE-20240517-0","2024-05-17",2024,"MIN","CLE","Retrosheet",669
"HOU-20240517-0","2024-05-17",2024,"MIL","HOU","Retrosheet",670
"KCA-20240517-0","2024-05-17",2024,"OAK","KCA","Retrosheet",671
"NYA-20240517-0","2024-05-17",2024,"CHA","NYA","Retrosheet",672
"TEX-20240517-0","2024-05-17",2024,"ANA","TEX","Retrosheet",673
"TOR-20240517-0","2024-05-17",2024,"TBA","TOR","Retrosheet",674
"ARI-20240518-0","2024-05-18",2024,"DET","ARI","Retrosheet",675
"CHN-20240518-0","2024-05-18",2024,"PIT","CHN","Retrosheet",676
"LAN-20240518-0","2024-05-18",2024,"CIN","LAN","Retrosheet",677
"MIA-20240518-0","2024-05-18",2024,"NYN","MIA","Retrosheet",678
"PHI-20240518-0","2024-05-18",2024,"WAS","PHI","Retrosheet",679
"SFN-20240518-0","2024-05-18",2024,"COL","SFN","Retrosheet",680
"SLN-20240518-0","2024-05-18",2024,"BOS","SLN","Retrosheet",681
"BAL-20240518-0","2024-05-18",2024,"SEA","BAL","Retrosheet",682
"CLE-20240518-0","2024-05-18",2024,"MIN","CLE","Retrosheet",683
"HOU-20240518-0","2024-05-18",2024,"MIL","HOU","Retrosheet",684
"KCA-20240518-0","2024-05-18",2024,"OAK","KCA","Retrosheet",685
"NYA-20240518-0","2024-05-18",2024,"CHA","NYA","Retrosheet",686
"TEX-20240518-0","2024-05-18",2024,"ANA","TEX","Retrosheet",687
"TOR-20240518-0","2024-05-18",2024,"TBA","TOR","Retrosheet",688
"ARI-20240519-0","2024-05-19",2024,"DET","ARI","Retrosheet",689
"ATL-20240519-0","2024-05-19",2024,"SDN","ATL","Retrosheet",690
"CHN-20240519-0","2024-05-19",2024,"PIT","CHN","Retrosheet",691
"LAN-20240519-0","2024-05-19",2024,"CIN","LAN","Retrosheet",692
"MIA-20240519-0","2024-05-19",2024,"NYN","MIA","Retrosheet",693
"PHI-20240519-0","2024-05-19",2024,"WAS","PHI","Retrosheet",694
"SFN-20240519-0","2024-05-19",2024,"COL","SFN","Retrosheet",695
"SLN-20240519-0","2024-05-19",2024,"BOS","SLN","Retrosheet",696
"BAL-20240519-0","2024-05-19",2024,"SEA","BAL","Retrosheet",697
"CLE-20240519-0","2024-05-19",2024,"MIN","CLE","Retrosheet",698
"HOU-20240519-0","2024-05-19",2024,"MIL","HOU","Retrosheet",699
"KCA-20240519-0","2024-05-19",2024,"OAK","KCA","Retrosheet",700
"NYA-20240519-0","2024-05-19",2024,"CHA","NYA","Retrosheet",701
"TEX-20240519-0","2024-05-19",2024,"ANA","TEX","Retrosheet",702
"TOR-20240519-0","2024-05-19",2024,"TBA","TOR","Retrosheet",703
"ATL-20240520-1","2024-05-20",2024,"SDN","ATL","Retrosheet",704
"ATL-20240520-2","2024-05-20",2024,"SDN","ATL","Retrosheet",705
"LAN-20240520-0","2024-05-20",2024,"ARI","LAN","Retrosheet",706
"MIA-20240520-0","2024-05-20",2024,"MIL","MIA","Retrosheet",707
"SLN-20240520-0","2024-05-20",2024,"BAL","SLN","Retrosheet",708
"WAS-20240520-0","2024-05-20",2024,"MIN","WAS","Retrosheet",709
"CLE-20240520-0","2024-05-20",2024,"NYN","CLE","Retrosheet",710
"HOU-20240520-0","2024-05-20",2024,"ANA","HOU","Retrosheet",711
"KCA-20240520-0","2024-05-20",2024,"DET","KCA","Retrosheet",712
"NYA-20240520-0","2024-05-20",2024,"SEA","NYA","Retrosheet",713
"TBA-20240520-0","2024-05-20",2024,"BOS","TBA","Retrosheet",714
"TOR-20240520-0","2024-05-20",2024,"CHA","TOR","Retrosheet",715
